#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1235   0.843380E+03   0.116975E+02   0.756164E-06   0.116975E+02   0.224371E+02  -0.237381E-06   0.756164E-06  -0.237381E-06   0.324676E-08
  1236   0.838884E+03   0.114605E+02   0.762037E-06   0.114605E+02   0.226411E+02  -0.240079E-06   0.762037E-06  -0.240079E-06   0.324126E-08
  1237   0.834384E+03   0.112059E+02   0.767522E-06   0.112059E+02   0.228445E+02  -0.242730E-06   0.767522E-06  -0.242730E-06   0.323576E-08
  1238   0.829953E+03   0.109343E+02   0.772603E-06   0.109343E+02   0.230475E+02  -0.245334E-06   0.772603E-06  -0.245334E-06   0.323028E-08
  1239   0.825519E+03   0.106458E+02   0.777269E-06   0.106458E+02   0.232484E+02  -0.247890E-06   0.777269E-06  -0.247890E-06   0.322481E-08
  1240   0.821079E+03   0.103417E+02   0.781505E-06   0.103417E+02   0.234489E+02  -0.250397E-06   0.781505E-06  -0.250397E-06   0.321936E-08
  1241   0.816784E+03   0.100207E+02   0.785298E-06   0.100207E+02   0.236473E+02  -0.252855E-06   0.785298E-06  -0.252855E-06   0.321391E-08
  1242   0.812410E+03   0.968480E+01   0.788635E-06   0.968480E+01   0.238460E+02  -0.255262E-06   0.788635E-06  -0.255262E-06   0.320848E-08
  1243   0.808106E+03   0.933090E+01   0.791503E-06   0.933090E+01   0.240412E+02  -0.257618E-06   0.791503E-06  -0.257618E-06   0.320306E-08
  1244   0.803871E+03   0.896274E+01   0.793889E-06   0.896274E+01   0.242366E+02  -0.259922E-06   0.793889E-06  -0.259922E-06   0.319764E-08
  1245   0.799706E+03   0.857866E+01   0.795779E-06   0.857866E+01   0.244301E+02  -0.262173E-06   0.795779E-06  -0.262173E-06   0.319225E-08
  1246   0.795537E+03   0.818036E+01   0.797160E-06   0.818036E+01   0.246208E+02  -0.264371E-06   0.797160E-06  -0.264371E-06   0.318686E-08
  1247   0.791363E+03   0.776624E+01   0.798018E-06   0.776624E+01   0.248103E+02  -0.266514E-06   0.798018E-06  -0.266514E-06   0.318148E-08
  1248   0.787258E+03   0.733696E+01   0.798341E-06   0.733696E+01   0.249978E+02  -0.268602E-06   0.798341E-06  -0.268602E-06   0.317612E-08
  1249   0.783224E+03   0.689337E+01   0.798115E-06   0.689337E+01   0.251849E+02  -0.270634E-06   0.798115E-06  -0.270634E-06   0.317077E-08
  1250   0.779259E+03   0.643532E+01   0.797327E-06   0.643532E+01   0.253685E+02  -0.272610E-06   0.797327E-06  -0.272610E-06   0.316543E-08
  1251   0.775289E+03   0.596293E+01   0.795969E-06   0.596293E+01   0.255494E+02  -0.274529E-06   0.795969E-06  -0.274529E-06   0.316010E-08
  1252   0.771463E+03   0.547640E+01   0.794061E-06   0.547640E+01   0.257299E+02  -0.276390E-06   0.794061E-06  -0.276390E-06   0.315478E-08
  1253   0.767559E+03   0.497638E+01   0.791626E-06   0.497638E+01   0.259069E+02  -0.278196E-06   0.791626E-06  -0.278196E-06   0.314947E-08
  1254   0.763724E+03   0.446294E+01   0.788689E-06   0.446294E+01   0.260811E+02  -0.279946E-06   0.788689E-06  -0.279946E-06   0.314418E-08
  1255   0.759959E+03   0.393619E+01   0.785275E-06   0.393619E+01   0.262542E+02  -0.281642E-06   0.785275E-06  -0.281642E-06   0.313889E-08
  1256   0.756339E+03   0.339675E+01   0.781407E-06   0.339675E+01   0.264238E+02  -0.283284E-06   0.781407E-06  -0.283284E-06   0.313362E-08
  1257   0.752714E+03   0.284463E+01   0.777111E-06   0.284463E+01   0.265915E+02  -0.284872E-06   0.777111E-06  -0.284872E-06   0.312836E-08
  1258   0.749086E+03   0.228023E+01   0.772411E-06   0.228023E+01   0.267556E+02  -0.286407E-06   0.772411E-06  -0.286407E-06   0.312311E-08
  1259   0.745527E+03   0.170381E+01   0.767331E-06   0.170381E+01   0.269178E+02  -0.287891E-06   0.767331E-06  -0.287891E-06   0.311787E-08
  1260   0.742039E+03   0.111572E+01   0.761896E-06   0.111572E+01   0.270766E+02  -0.289323E-06   0.761896E-06  -0.289323E-06   0.311264E-08
  1261   0.738621E+03   0.516155E+00   0.756130E-06   0.516155E+00   0.272334E+02  -0.290704E-06   0.756130E-06  -0.290704E-06   0.310742E-08
  1262   0.735273E+03  -0.943815E-01   0.750058E-06  -0.943815E-01   0.273874E+02  -0.292036E-06   0.750058E-06  -0.292036E-06   0.310222E-08
  1263   0.731996E+03  -0.715909E+00   0.743705E-06  -0.715909E+00   0.275380E+02  -0.293318E-06   0.743705E-06  -0.293318E-06   0.309702E-08
  1264   0.728716E+03  -0.134815E+01   0.737094E-06  -0.134815E+01   0.276859E+02  -0.294552E-06   0.737094E-06  -0.294552E-06   0.309184E-08
  1265   0.725580E+03  -0.199060E+01   0.730250E-06  -0.199060E+01   0.278303E+02  -0.295737E-06   0.730250E-06  -0.295737E-06   0.308667E-08
  1266   0.722441E+03  -0.264283E+01   0.723198E-06  -0.264283E+01   0.279719E+02  -0.296876E-06   0.723198E-06  -0.296876E-06   0.308150E-08
  1267   0.719372E+03  -0.330486E+01   0.715963E-06  -0.330486E+01   0.281094E+02  -0.297967E-06   0.715963E-06  -0.297967E-06   0.307635E-08
  1268   0.716382E+03  -0.397634E+01   0.708568E-06  -0.397634E+01   0.282456E+02  -0.299013E-06   0.708568E-06  -0.299013E-06   0.307121E-08
  1269   0.713471E+03  -0.465646E+01   0.701038E-06  -0.465646E+01   0.283761E+02  -0.300014E-06   0.701038E-06  -0.300014E-06   0.306608E-08
  1270   0.710600E+03  -0.534614E+01   0.693398E-06  -0.534614E+01   0.285039E+02  -0.300970E-06   0.693398E-06  -0.300970E-06   0.306097E-08
  1271   0.707808E+03  -0.604376E+01   0.685671E-06  -0.604376E+01   0.286289E+02  -0.301882E-06   0.685671E-06  -0.301882E-06   0.305586E-08
  1272   0.705065E+03  -0.674934E+01   0.677884E-06  -0.674934E+01   0.287505E+02  -0.302751E-06   0.677884E-06  -0.302751E-06   0.305076E-08
  1273   0.702371E+03  -0.746289E+01   0.670060E-06  -0.746289E+01   0.288678E+02  -0.303577E-06   0.670060E-06  -0.303577E-06   0.304568E-08
  1274   0.699756E+03  -0.818370E+01   0.662223E-06  -0.818370E+01   0.289809E+02  -0.304362E-06   0.662223E-06  -0.304362E-06   0.304060E-08
  1275   0.697205E+03  -0.891103E+01   0.654398E-06  -0.891103E+01   0.290912E+02  -0.305105E-06   0.654398E-06  -0.305105E-06   0.303554E-08
  1276   0.694710E+03  -0.964564E+01   0.646610E-06  -0.964564E+01   0.291981E+02  -0.305808E-06   0.646610E-06  -0.305808E-06   0.303048E-08
  1277   0.692287E+03  -0.103861E+02   0.638882E-06  -0.103861E+02   0.293015E+02  -0.306471E-06   0.638882E-06  -0.306471E-06   0.302544E-08
  1278   0.689928E+03  -0.111331E+02   0.631240E-06  -0.111331E+02   0.294006E+02  -0.307095E-06   0.631240E-06  -0.307095E-06   0.302041E-08
  1279   0.687640E+03  -0.118852E+02   0.623708E-06  -0.118852E+02   0.294955E+02  -0.307680E-06   0.623708E-06  -0.307680E-06   0.301538E-08
  1280   0.685425E+03  -0.126440E+02   0.616311E-06  -0.126440E+02   0.295877E+02  -0.308227E-06   0.616311E-06  -0.308227E-06   0.301037E-08
  1281   0.683274E+03  -0.134064E+02   0.609072E-06  -0.134064E+02   0.296756E+02  -0.308738E-06   0.609072E-06  -0.308738E-06   0.300537E-08
  1282   0.681195E+03  -0.141739E+02   0.602017E-06  -0.141739E+02   0.297592E+02  -0.309212E-06   0.602017E-06  -0.309212E-06   0.300038E-08
  1283   0.679180E+03  -0.149459E+02   0.595170E-06  -0.149459E+02   0.298394E+02  -0.309650E-06   0.595170E-06  -0.309650E-06   0.299540E-08
  1284   0.677237E+03  -0.157224E+02   0.588555E-06  -0.157224E+02   0.299153E+02  -0.310053E-06   0.588555E-06  -0.310053E-06   0.299043E-08
  1285   0.675352E+03  -0.165019E+02   0.582197E-06  -0.165019E+02   0.299877E+02  -0.310422E-06   0.582197E-06  -0.310422E-06   0.298547E-08
  1286   0.673539E+03  -0.172851E+02   0.576120E-06  -0.172851E+02   0.300552E+02  -0.310756E-06   0.576120E-06  -0.310756E-06   0.298052E-08
  1287   0.671798E+03  -0.180706E+02   0.570349E-06  -0.180706E+02   0.301191E+02  -0.311058E-06   0.570349E-06  -0.311058E-06   0.297558E-08
  1288   0.670129E+03  -0.188598E+02   0.564908E-06  -0.188598E+02   0.301787E+02  -0.311328E-06   0.564908E-06  -0.311328E-06   0.297066E-08
  1289   0.668526E+03  -0.196499E+02   0.559822E-06  -0.196499E+02   0.302349E+02  -0.311566E-06   0.559822E-06  -0.311566E-06   0.296574E-08
  1290   0.666988E+03  -0.204431E+02   0.555115E-06  -0.204431E+02   0.302860E+02  -0.311772E-06   0.555115E-06  -0.311772E-06   0.296083E-08
  1291   0.665522E+03  -0.212379E+02   0.550812E-06  -0.212379E+02   0.303337E+02  -0.311949E-06   0.550812E-06  -0.311949E-06   0.295593E-08
  1292   0.664121E+03  -0.220344E+02   0.546937E-06  -0.220344E+02   0.303756E+02  -0.312095E-06   0.546937E-06  -0.312095E-06   0.295104E-08
  1293   0.662786E+03  -0.228324E+02   0.543515E-06  -0.228324E+02   0.304154E+02  -0.312213E-06   0.543515E-06  -0.312213E-06   0.294616E-08
  1294   0.661530E+03  -0.236285E+02   0.540570E-06  -0.236285E+02   0.304503E+02  -0.312302E-06   0.540570E-06  -0.312302E-06   0.294130E-08
  1295   0.660333E+03  -0.244269E+02   0.538126E-06  -0.244269E+02   0.304809E+02  -0.312364E-06   0.538126E-06  -0.312364E-06   0.293644E-08
  1296   0.659202E+03  -0.252234E+02   0.536209E-06  -0.252234E+02   0.305079E+02  -0.312398E-06   0.536209E-06  -0.312398E-06   0.293159E-08
  1297   0.658143E+03  -0.260208E+02   0.534842E-06  -0.260208E+02   0.305307E+02  -0.312407E-06   0.534842E-06  -0.312407E-06   0.292675E-08
  1298   0.657150E+03  -0.268170E+02   0.534050E-06  -0.268170E+02   0.305492E+02  -0.312390E-06   0.534050E-06  -0.312390E-06   0.292193E-08
  1299   0.656215E+03  -0.276127E+02   0.533858E-06  -0.276127E+02   0.305635E+02  -0.312347E-06   0.533858E-06  -0.312347E-06   0.291711E-08
  1300   0.655361E+03  -0.284064E+02   0.534289E-06  -0.284064E+02   0.305727E+02  -0.312281E-06   0.534289E-06  -0.312281E-06   0.291230E-08
  1301   0.654573E+03  -0.291983E+02   0.535361E-06  -0.291983E+02   0.305792E+02  -0.312191E-06   0.535361E-06  -0.312191E-06   0.290750E-08
  1302   0.653844E+03  -0.299875E+02   0.537053E-06  -0.299875E+02   0.305806E+02  -0.312077E-06   0.537053E-06  -0.312077E-06   0.290271E-08
  1303   0.653180E+03  -0.307754E+02   0.539338E-06  -0.307754E+02   0.305777E+02  -0.311938E-06   0.539338E-06  -0.311938E-06   0.289794E-08
  1304   0.652583E+03  -0.315600E+02   0.542187E-06  -0.315600E+02   0.305713E+02  -0.311776E-06   0.542187E-06  -0.311776E-06   0.289317E-08
  1305   0.652051E+03  -0.323426E+02   0.545574E-06  -0.323426E+02   0.305598E+02  -0.311589E-06   0.545574E-06  -0.311589E-06   0.288841E-08
  1306   0.651572E+03  -0.331204E+02   0.549470E-06  -0.331204E+02   0.305456E+02  -0.311378E-06   0.549470E-06  -0.311378E-06   0.288366E-08
  1307   0.651173E+03  -0.338939E+02   0.553846E-06  -0.338939E+02   0.305263E+02  -0.311141E-06   0.553846E-06  -0.311141E-06   0.287892E-08
  1308   0.650834E+03  -0.346655E+02   0.558677E-06  -0.346655E+02   0.305026E+02  -0.310879E-06   0.558677E-06  -0.310879E-06   0.287419E-08
  1309   0.650546E+03  -0.354307E+02   0.563932E-06  -0.354307E+02   0.304740E+02  -0.310592E-06   0.563932E-06  -0.310592E-06   0.286947E-08
  1310   0.650332E+03  -0.361925E+02   0.569585E-06  -0.361925E+02   0.304424E+02  -0.310280E-06   0.569585E-06  -0.310280E-06   0.286476E-08
  1311   0.650171E+03  -0.369486E+02   0.575608E-06  -0.369486E+02   0.304066E+02  -0.309941E-06   0.575608E-06  -0.309941E-06   0.286006E-08
  1312   0.650098E+03  -0.376990E+02   0.581972E-06  -0.376990E+02   0.303672E+02  -0.309576E-06   0.581972E-06  -0.309576E-06   0.285537E-08
  1313   0.650063E+03  -0.384446E+02   0.588651E-06  -0.384446E+02   0.303227E+02  -0.309185E-06   0.588651E-06  -0.309185E-06   0.285068E-08
  1314   0.650094E+03  -0.391829E+02   0.595615E-06  -0.391829E+02   0.302746E+02  -0.308768E-06   0.595615E-06  -0.308768E-06   0.284601E-08
  1315   0.650178E+03  -0.399156E+02   0.602838E-06  -0.399156E+02   0.302228E+02  -0.308324E-06   0.602838E-06  -0.308324E-06   0.284135E-08
  1316   0.650329E+03  -0.406411E+02   0.610290E-06  -0.406411E+02   0.301660E+02  -0.307853E-06   0.610290E-06  -0.307853E-06   0.283669E-08
  1317   0.650540E+03  -0.413602E+02   0.617945E-06  -0.413602E+02   0.301071E+02  -0.307354E-06   0.617945E-06  -0.307354E-06   0.283205E-08
  1318   0.650796E+03  -0.420713E+02   0.625775E-06  -0.420713E+02   0.300424E+02  -0.306828E-06   0.625775E-06  -0.306828E-06   0.282741E-08
  1319   0.651112E+03  -0.427760E+02   0.633751E-06  -0.427760E+02   0.299740E+02  -0.306275E-06   0.633751E-06  -0.306275E-06   0.282279E-08
  1320   0.651481E+03  -0.434721E+02   0.641845E-06  -0.434721E+02   0.299019E+02  -0.305694E-06   0.641845E-06  -0.305694E-06   0.281817E-08
  1321   0.651903E+03  -0.441610E+02   0.650031E-06  -0.441610E+02   0.298270E+02  -0.305084E-06   0.650031E-06  -0.305084E-06   0.281357E-08
  1322   0.652385E+03  -0.448405E+02   0.658279E-06  -0.448405E+02   0.297463E+02  -0.304447E-06   0.658279E-06  -0.304447E-06   0.280897E-08
  1323   0.652919E+03  -0.455113E+02   0.666563E-06  -0.455113E+02   0.296626E+02  -0.303780E-06   0.666563E-06  -0.303780E-06   0.280438E-08
  1324   0.653507E+03  -0.461742E+02   0.674853E-06  -0.461742E+02   0.295753E+02  -0.303085E-06   0.674853E-06  -0.303085E-06   0.279980E-08
  1325   0.654141E+03  -0.468269E+02   0.683123E-06  -0.468269E+02   0.294843E+02  -0.302361E-06   0.683123E-06  -0.302361E-06   0.279523E-08
  1326   0.654835E+03  -0.474709E+02   0.691344E-06  -0.474709E+02   0.293897E+02  -0.301608E-06   0.691344E-06  -0.301608E-06   0.279067E-08
  1327   0.655560E+03  -0.481055E+02   0.699489E-06  -0.481055E+02   0.292922E+02  -0.300825E-06   0.699489E-06  -0.300825E-06   0.278612E-08
  1328   0.656354E+03  -0.487285E+02   0.707529E-06  -0.487285E+02   0.291910E+02  -0.300013E-06   0.707529E-06  -0.300013E-06   0.278158E-08
  1329   0.657186E+03  -0.493427E+02   0.715437E-06  -0.493427E+02   0.290854E+02  -0.299171E-06   0.715437E-06  -0.299171E-06   0.277704E-08
  1330   0.658064E+03  -0.499461E+02   0.723185E-06  -0.499461E+02   0.289761E+02  -0.298298E-06   0.723185E-06  -0.298298E-06   0.277252E-08
  1331   0.658996E+03  -0.505385E+02   0.730745E-06  -0.505385E+02   0.288638E+02  -0.297395E-06   0.730745E-06  -0.297395E-06   0.276800E-08
  1332   0.659959E+03  -0.511207E+02   0.738089E-06  -0.511207E+02   0.287479E+02  -0.296462E-06   0.738089E-06  -0.296462E-06   0.276350E-08
  1333   0.660976E+03  -0.516905E+02   0.745189E-06  -0.516905E+02   0.286283E+02  -0.295498E-06   0.745189E-06  -0.295498E-06   0.275900E-08
  1334   0.662032E+03  -0.522502E+02   0.752017E-06  -0.522502E+02   0.285065E+02  -0.294503E-06   0.752017E-06  -0.294503E-06   0.275451E-08
  1335   0.663128E+03  -0.527981E+02   0.758546E-06  -0.527981E+02   0.283803E+02  -0.293477E-06   0.758546E-06  -0.293477E-06   0.275003E-08
  1336   0.664270E+03  -0.533329E+02   0.764747E-06  -0.533329E+02   0.282518E+02  -0.292419E-06   0.764747E-06  -0.292419E-06   0.274556E-08
  1337   0.665451E+03  -0.538568E+02   0.770593E-06  -0.538568E+02   0.281189E+02  -0.291329E-06   0.770593E-06  -0.291329E-06   0.274110E-08
  1338   0.666664E+03  -0.543682E+02   0.776055E-06  -0.543682E+02   0.279837E+02  -0.290208E-06   0.776055E-06  -0.290208E-06   0.273665E-08
  1339   0.667925E+03  -0.548679E+02   0.781107E-06  -0.548679E+02   0.278449E+02  -0.289054E-06   0.781107E-06  -0.289054E-06   0.273220E-08
  1340   0.669217E+03  -0.553560E+02   0.785719E-06  -0.553560E+02   0.277037E+02  -0.287868E-06   0.785719E-06  -0.287868E-06   0.272777E-08
  1341   0.670542E+03  -0.558301E+02   0.789865E-06  -0.558301E+02   0.275604E+02  -0.286650E-06   0.789865E-06  -0.286650E-06   0.272334E-08
  1342   0.671899E+03  -0.562918E+02   0.793516E-06  -0.562918E+02   0.274133E+02  -0.285398E-06   0.793516E-06  -0.285398E-06   0.271892E-08
  1343   0.673296E+03  -0.567403E+02   0.796644E-06  -0.567403E+02   0.272632E+02  -0.284114E-06   0.796644E-06  -0.284114E-06   0.271451E-08
  1344   0.674725E+03  -0.571756E+02   0.799221E-06  -0.571756E+02   0.271101E+02  -0.282796E-06   0.799221E-06  -0.282796E-06   0.271011E-08
  1345   0.676172E+03  -0.575970E+02   0.801221E-06  -0.575970E+02   0.269555E+02  -0.281445E-06   0.801221E-06  -0.281445E-06   0.270572E-08
  1346   0.677660E+03  -0.580066E+02   0.802613E-06  -0.580066E+02   0.267972E+02  -0.280060E-06   0.802613E-06  -0.280060E-06   0.270134E-08
  1347   0.679180E+03  -0.584016E+02   0.803372E-06  -0.584016E+02   0.266366E+02  -0.278641E-06   0.803372E-06  -0.278641E-06   0.269696E-08
  1348   0.680718E+03  -0.587826E+02   0.803468E-06  -0.587826E+02   0.264736E+02  -0.277188E-06   0.803468E-06  -0.277188E-06   0.269260E-08
  1349   0.682296E+03  -0.591497E+02   0.802875E-06  -0.591497E+02   0.263070E+02  -0.275700E-06   0.802875E-06  -0.275700E-06   0.268824E-08
  1350   0.683885E+03  -0.595029E+02   0.801564E-06  -0.595029E+02   0.261395E+02  -0.274178E-06   0.801564E-06  -0.274178E-06   0.268389E-08
  1351   0.685508E+03  -0.598421E+02   0.799519E-06  -0.598421E+02   0.259690E+02  -0.272622E-06   0.799519E-06  -0.272622E-06   0.267955E-08
  1352   0.687141E+03  -0.601666E+02   0.796778E-06  -0.601666E+02   0.257962E+02  -0.271031E-06   0.796778E-06  -0.271031E-06   0.267522E-08
  1353   0.688807E+03  -0.604771E+02   0.793390E-06  -0.604771E+02   0.256226E+02  -0.269408E-06   0.793390E-06  -0.269408E-06   0.267090E-08
  1354   0.690484E+03  -0.607736E+02   0.789404E-06  -0.607736E+02   0.254459E+02  -0.267754E-06   0.789404E-06  -0.267754E-06   0.266658E-08
  1355   0.692195E+03  -0.610553E+02   0.784868E-06  -0.610553E+02   0.252669E+02  -0.266069E-06   0.784868E-06  -0.266069E-06   0.266227E-08
  1356   0.693924E+03  -0.613237E+02   0.779833E-06  -0.613237E+02   0.250871E+02  -0.264354E-06   0.779833E-06  -0.264354E-06   0.265798E-08
  1357   0.695663E+03  -0.615758E+02   0.774347E-06  -0.615758E+02   0.249043E+02  -0.262612E-06   0.774347E-06  -0.262612E-06   0.265369E-08
  1358   0.697406E+03  -0.618117E+02   0.768460E-06  -0.618117E+02   0.247199E+02  -0.260842E-06   0.768460E-06  -0.260842E-06   0.264941E-08
  1359   0.699168E+03  -0.620349E+02   0.762220E-06  -0.620349E+02   0.245339E+02  -0.259047E-06   0.762220E-06  -0.259047E-06   0.264513E-08
  1360   0.700926E+03  -0.622417E+02   0.755678E-06  -0.622417E+02   0.243478E+02  -0.257226E-06   0.755678E-06  -0.257226E-06   0.264087E-08
  1361   0.702717E+03  -0.624345E+02   0.748881E-06  -0.624345E+02   0.241579E+02  -0.255382E-06   0.748881E-06  -0.255382E-06   0.263661E-08
  1362   0.704497E+03  -0.626108E+02   0.741880E-06  -0.626108E+02   0.239672E+02  -0.253515E-06   0.741880E-06  -0.253515E-06   0.263236E-08
  1363   0.706295E+03  -0.627745E+02   0.734723E-06  -0.627745E+02   0.237748E+02  -0.251627E-06   0.734723E-06  -0.251627E-06   0.262812E-08
  1364   0.708074E+03  -0.629210E+02   0.727460E-06  -0.629210E+02   0.235817E+02  -0.249718E-06   0.727460E-06  -0.249718E-06   0.262389E-08
  1365   0.709947E+03  -0.630518E+02   0.720140E-06  -0.630518E+02   0.233869E+02  -0.247789E-06   0.720140E-06  -0.247789E-06   0.261967E-08
  1366   0.711748E+03  -0.631691E+02   0.712811E-06  -0.631691E+02   0.231905E+02  -0.245843E-06   0.712811E-06  -0.245843E-06   0.261545E-08
  1367   0.713553E+03  -0.632707E+02   0.705524E-06  -0.632707E+02   0.229926E+02  -0.243879E-06   0.705524E-06  -0.243879E-06   0.261124E-08
  1368   0.715437E+03  -0.633565E+02   0.698328E-06  -0.633565E+02   0.227952E+02  -0.241899E-06   0.698328E-06  -0.241899E-06   0.260704E-08
  1369   0.717249E+03  -0.634266E+02   0.691271E-06  -0.634266E+02   0.225955E+02  -0.239905E-06   0.691271E-06  -0.239905E-06   0.260285E-08
  1370   0.719066E+03  -0.634823E+02   0.684402E-06  -0.634823E+02   0.223957E+02  -0.237896E-06   0.684402E-06  -0.237896E-06   0.259867E-08
  1371   0.720886E+03  -0.635223E+02   0.677772E-06  -0.635223E+02   0.221950E+02  -0.235875E-06   0.677772E-06  -0.235875E-06   0.259449E-08
  1372   0.722710E+03  -0.635472E+02   0.671429E-06  -0.635472E+02   0.219934E+02  -0.233843E-06   0.671429E-06  -0.233843E-06   0.259033E-08
  1373   0.724537E+03  -0.635569E+02   0.665422E-06  -0.635569E+02   0.217917E+02  -0.231799E-06   0.665422E-06  -0.231799E-06   0.258617E-08
  1374   0.726368E+03  -0.635508E+02   0.659801E-06  -0.635508E+02   0.215892E+02  -0.229747E-06   0.659801E-06  -0.229747E-06   0.258202E-08
  1375   0.728203E+03  -0.635304E+02   0.654614E-06  -0.635304E+02   0.213857E+02  -0.227686E-06   0.654614E-06  -0.227686E-06   0.257787E-08
  1376   0.730042E+03  -0.634940E+02   0.649911E-06  -0.634940E+02   0.211821E+02  -0.225618E-06   0.649911E-06  -0.225618E-06   0.257374E-08
  1377   0.731885E+03  -0.634432E+02   0.645742E-06  -0.634432E+02   0.209791E+02  -0.223544E-06   0.645742E-06  -0.223544E-06   0.256961E-08
  1378   0.733731E+03  -0.633771E+02   0.642154E-06  -0.633771E+02   0.207737E+02  -0.221465E-06   0.642154E-06  -0.221465E-06   0.256549E-08
  1379   0.735507E+03  -0.632959E+02   0.639198E-06  -0.632959E+02   0.205704E+02  -0.219382E-06   0.639198E-06  -0.219382E-06   0.256138E-08
  1380   0.737287E+03  -0.632002E+02   0.636923E-06  -0.632002E+02   0.203647E+02  -0.217296E-06   0.636923E-06  -0.217296E-06   0.255727E-08
  1381   0.739071E+03  -0.630885E+02   0.635378E-06  -0.630885E+02   0.201603E+02  -0.215209E-06   0.635378E-06  -0.215209E-06   0.255318E-08
  1382   0.740710E+03  -0.629615E+02   0.634611E-06  -0.629615E+02   0.199558E+02  -0.213121E-06   0.634611E-06  -0.213121E-06   0.254909E-08
  1383   0.742502E+03  -0.628208E+02   0.634673E-06  -0.628208E+02   0.197511E+02  -0.211034E-06   0.634673E-06  -0.211034E-06   0.254501E-08
  1384   0.744148E+03  -0.626647E+02   0.635612E-06  -0.626647E+02   0.195469E+02  -0.208949E-06   0.635612E-06  -0.208949E-06   0.254094E-08
  1385   0.745799E+03  -0.624940E+02   0.637477E-06  -0.624940E+02   0.193426E+02  -0.206866E-06   0.637477E-06  -0.206866E-06   0.253687E-08
  1386   0.747454E+03  -0.623088E+02   0.640319E-06  -0.623088E+02   0.191389E+02  -0.204787E-06   0.640319E-06  -0.204787E-06   0.253281E-08
  1387   0.749038E+03  -0.621089E+02   0.644185E-06  -0.621089E+02   0.189357E+02  -0.202714E-06   0.644185E-06  -0.202714E-06   0.252876E-08
  1388   0.750775E+03  -0.618951E+02   0.649125E-06  -0.618951E+02   0.187324E+02  -0.200646E-06   0.649125E-06  -0.200646E-06   0.252472E-08
  1389   0.752368E+03  -0.616660E+02   0.655189E-06  -0.616660E+02   0.185296E+02  -0.198585E-06   0.655189E-06  -0.198585E-06   0.252069E-08
  1390   0.753890E+03  -0.614244E+02   0.662425E-06  -0.614244E+02   0.183280E+02  -0.196533E-06   0.662425E-06  -0.196533E-06   0.251666E-08
  1391   0.755490E+03  -0.611681E+02   0.670883E-06  -0.611681E+02   0.181271E+02  -0.194491E-06   0.670883E-06  -0.194491E-06   0.251264E-08
  1392   0.757020E+03  -0.608978E+02   0.680612E-06  -0.608978E+02   0.179267E+02  -0.192459E-06   0.680612E-06  -0.192459E-06   0.250863E-08
  1393   0.758554E+03  -0.606136E+02   0.691660E-06  -0.606136E+02   0.177276E+02  -0.190438E-06   0.691660E-06  -0.190438E-06   0.250463E-08
  1394   0.760018E+03  -0.603168E+02   0.704078E-06  -0.603168E+02   0.175290E+02  -0.188430E-06   0.704078E-06  -0.188430E-06   0.250063E-08
  1395   0.761486E+03  -0.600053E+02   0.717915E-06  -0.600053E+02   0.173309E+02  -0.186437E-06   0.717915E-06  -0.186437E-06   0.249664E-08
  1396   0.762958E+03  -0.596819E+02   0.733218E-06  -0.596819E+02   0.171349E+02  -0.184458E-06   0.733218E-06  -0.184458E-06   0.249266E-08
  1397   0.764360E+03  -0.593445E+02   0.750039E-06  -0.593445E+02   0.169394E+02  -0.182495E-06   0.750039E-06  -0.182495E-06   0.248869E-08
  1398   0.765692E+03  -0.589938E+02   0.768426E-06  -0.589938E+02   0.167445E+02  -0.180549E-06   0.768426E-06  -0.180549E-06   0.248472E-08
  1399   0.767027E+03  -0.586304E+02   0.788428E-06  -0.586304E+02   0.165523E+02  -0.178622E-06   0.788428E-06  -0.178622E-06   0.248076E-08
  1400   0.768367E+03  -0.582544E+02   0.810094E-06  -0.582544E+02   0.163606E+02  -0.176714E-06   0.810094E-06  -0.176714E-06   0.247681E-08
  1401   0.769637E+03  -0.578658E+02   0.833457E-06  -0.578658E+02   0.161694E+02  -0.174826E-06   0.833457E-06  -0.174826E-06   0.247287E-08
  1402   0.770911E+03  -0.574652E+02   0.858482E-06  -0.574652E+02   0.159810E+02  -0.172958E-06   0.858482E-06  -0.172958E-06   0.246893E-08
  1403   0.772115E+03  -0.570520E+02   0.885119E-06  -0.570520E+02   0.157938E+02  -0.171108E-06   0.885119E-06  -0.171108E-06   0.246500E-08
  1404   0.773248E+03  -0.566268E+02   0.913315E-06  -0.566268E+02   0.156087E+02  -0.169276E-06   0.913315E-06  -0.169276E-06   0.246108E-08
  1405   0.774460E+03  -0.561897E+02   0.943021E-06  -0.561897E+02   0.154240E+02  -0.167460E-06   0.943021E-06  -0.167460E-06   0.245716E-08
  1406   0.775527E+03  -0.557420E+02   0.974184E-06  -0.557420E+02   0.152422E+02  -0.165659E-06   0.974184E-06  -0.165659E-06   0.245325E-08
  1407   0.776523E+03  -0.552824E+02   0.100675E-05  -0.552824E+02   0.150615E+02  -0.163873E-06   0.100675E-05  -0.163873E-06   0.244935E-08
  1408   0.777672E+03  -0.548115E+02   0.104068E-05  -0.548115E+02   0.148822E+02  -0.162100E-06   0.104068E-05  -0.162100E-06   0.244546E-08
  1409   0.778602E+03  -0.543292E+02   0.107591E-05  -0.543292E+02   0.147056E+02  -0.160340E-06   0.107591E-05  -0.160340E-06   0.244157E-08
