#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1823   0.316767E+03  -0.267285E+01   0.115121E-05  -0.267285E+01   0.693716E+01  -0.958404E-07   0.115121E-05  -0.958404E-07   0.134112E-08
  1824   0.315415E+03  -0.251773E+01   0.112539E-05  -0.251773E+01   0.698422E+01  -0.950949E-07   0.112539E-05  -0.950949E-07   0.133914E-08
  1825   0.314061E+03  -0.236802E+01   0.110045E-05  -0.236802E+01   0.703221E+01  -0.943481E-07   0.110045E-05  -0.943481E-07   0.133716E-08
  1826   0.312699E+03  -0.222349E+01   0.107646E-05  -0.222349E+01   0.708197E+01  -0.936051E-07   0.107646E-05  -0.936051E-07   0.133519E-08
  1827   0.311343E+03  -0.208422E+01   0.105350E-05  -0.208422E+01   0.713230E+01  -0.928711E-07   0.105350E-05  -0.928711E-07   0.133321E-08
  1828   0.309971E+03  -0.195038E+01   0.103166E-05  -0.195038E+01   0.718342E+01  -0.921511E-07   0.103166E-05  -0.921511E-07   0.133125E-08
  1829   0.308597E+03  -0.182182E+01   0.101102E-05  -0.182182E+01   0.723461E+01  -0.914503E-07   0.101102E-05  -0.914503E-07   0.132928E-08
  1830   0.307222E+03  -0.169863E+01   0.991664E-06  -0.169863E+01   0.728808E+01  -0.907738E-07   0.991664E-06  -0.907738E-07   0.132732E-08
  1831   0.305846E+03  -0.158088E+01   0.973673E-06  -0.158088E+01   0.734162E+01  -0.901267E-07   0.973673E-06  -0.901267E-07   0.132536E-08
  1832   0.304461E+03  -0.146858E+01   0.957131E-06  -0.146858E+01   0.739596E+01  -0.895141E-07   0.957131E-06  -0.895141E-07   0.132340E-08
  1833   0.303083E+03  -0.136159E+01   0.942119E-06  -0.136159E+01   0.745110E+01  -0.889411E-07   0.942119E-06  -0.889411E-07   0.132145E-08
  1834   0.301702E+03  -0.126029E+01   0.928722E-06  -0.126029E+01   0.750632E+01  -0.884130E-07   0.928722E-06  -0.884130E-07   0.131950E-08
  1835   0.300314E+03  -0.116418E+01   0.917020E-06  -0.116418E+01   0.756309E+01  -0.879347E-07   0.917020E-06  -0.879347E-07   0.131755E-08
  1836   0.298923E+03  -0.107376E+01   0.907098E-06  -0.107376E+01   0.762141E+01  -0.875113E-07   0.907098E-06  -0.875113E-07   0.131560E-08
  1837   0.297539E+03  -0.988766E+00   0.899037E-06  -0.988766E+00   0.767833E+01  -0.871481E-07   0.899037E-06  -0.871481E-07   0.131366E-08
  1838   0.296153E+03  -0.909340E+00   0.892921E-06  -0.909340E+00   0.773680E+01  -0.868502E-07   0.892921E-06  -0.868502E-07   0.131172E-08
  1839   0.294759E+03  -0.835346E+00   0.888831E-06  -0.835346E+00   0.779609E+01  -0.866225E-07   0.888831E-06  -0.866225E-07   0.130979E-08
  1840   0.293378E+03  -0.766938E+00   0.886852E-06  -0.766938E+00   0.785472E+01  -0.864704E-07   0.886852E-06  -0.864704E-07   0.130786E-08
  1841   0.291996E+03  -0.703976E+00   0.887064E-06  -0.703976E+00   0.791491E+01  -0.863988E-07   0.887064E-06  -0.863988E-07   0.130593E-08
  1842   0.290612E+03  -0.646541E+00   0.889552E-06  -0.646541E+00   0.797518E+01  -0.864129E-07   0.889552E-06  -0.864129E-07   0.130400E-08
  1843   0.289227E+03  -0.594641E+00   0.894397E-06  -0.594641E+00   0.803554E+01  -0.865178E-07   0.894397E-06  -0.865178E-07   0.130208E-08
  1844   0.287848E+03  -0.548135E+00   0.901683E-06  -0.548135E+00   0.809673E+01  -0.867187E-07   0.901683E-06  -0.867187E-07   0.130016E-08
  1845   0.286489E+03  -0.507179E+00   0.911492E-06  -0.507179E+00   0.815800E+01  -0.870206E-07   0.911492E-06  -0.870206E-07   0.129824E-08
  1846   0.285107E+03  -0.471558E+00   0.923906E-06  -0.471558E+00   0.822011E+01  -0.874287E-07   0.923906E-06  -0.874287E-07   0.129633E-08
  1847   0.283738E+03  -0.441576E+00   0.939009E-06  -0.441576E+00   0.828231E+01  -0.879481E-07   0.939009E-06  -0.879481E-07   0.129442E-08
  1848   0.282368E+03  -0.416869E+00   0.956883E-06  -0.416869E+00   0.834460E+01  -0.885839E-07   0.956883E-06  -0.885839E-07   0.129251E-08
  1849   0.281004E+03  -0.397593E+00   0.977611E-06  -0.397593E+00   0.840699E+01  -0.893412E-07   0.977611E-06  -0.893412E-07   0.129061E-08
  1850   0.279646E+03  -0.383682E+00   0.100127E-05  -0.383682E+00   0.846948E+01  -0.902251E-07   0.100127E-05  -0.902251E-07   0.128871E-08
  1851   0.278271E+03  -0.375143E+00   0.102793E-05  -0.375143E+00   0.853281E+01  -0.912391E-07   0.102793E-05  -0.912391E-07   0.128681E-08
  1852   0.276932E+03  -0.371983E+00   0.105749E-05  -0.371983E+00   0.859697E+01  -0.923800E-07   0.105749E-05  -0.923800E-07   0.128491E-08
  1853   0.275577E+03  -0.374061E+00   0.108985E-05  -0.374061E+00   0.865976E+01  -0.936428E-07   0.108985E-05  -0.936428E-07   0.128302E-08
  1854   0.274235E+03  -0.381533E+00   0.112491E-05  -0.381533E+00   0.872264E+01  -0.950226E-07   0.112491E-05  -0.950226E-07   0.128113E-08
  1855   0.272899E+03  -0.394182E+00   0.116255E-05  -0.394182E+00   0.878487E+01  -0.965145E-07   0.116255E-05  -0.965145E-07   0.127924E-08
  1856   0.271576E+03  -0.411943E+00   0.120267E-05  -0.411943E+00   0.884795E+01  -0.981136E-07   0.120267E-05  -0.981136E-07   0.127736E-08
  1857   0.270253E+03  -0.434970E+00   0.124515E-05  -0.434970E+00   0.891187E+01  -0.998150E-07   0.124515E-05  -0.998150E-07   0.127548E-08
  1858   0.268935E+03  -0.463122E+00   0.128990E-05  -0.463122E+00   0.897439E+01  -0.101614E-06   0.128990E-05  -0.101614E-06   0.127360E-08
  1859   0.267630E+03  -0.496480E+00   0.133679E-05  -0.496480E+00   0.903776E+01  -0.103505E-06   0.133679E-05  -0.103505E-06   0.127173E-08
  1860   0.266325E+03  -0.534756E+00   0.138573E-05  -0.534756E+00   0.909974E+01  -0.105484E-06   0.138573E-05  -0.105484E-06   0.126985E-08
  1861   0.265040E+03  -0.578178E+00   0.143659E-05  -0.578178E+00   0.916256E+01  -0.107545E-06   0.143659E-05  -0.107545E-06   0.126799E-08
  1862   0.263761E+03  -0.626457E+00   0.148929E-05  -0.626457E+00   0.922474E+01  -0.109684E-06   0.148929E-05  -0.109684E-06   0.126612E-08
  1863   0.262474E+03  -0.679600E+00   0.154370E-05  -0.679600E+00   0.928700E+01  -0.111896E-06   0.154370E-05  -0.111896E-06   0.126426E-08
  1864   0.261215E+03  -0.737689E+00   0.159971E-05  -0.737689E+00   0.935011E+01  -0.114176E-06   0.159971E-05  -0.114176E-06   0.126240E-08
  1865   0.259954E+03  -0.800581E+00   0.165723E-05  -0.800581E+00   0.941183E+01  -0.116519E-06   0.165723E-05  -0.116519E-06   0.126054E-08
  1866   0.258715E+03  -0.868285E+00   0.171613E-05  -0.868285E+00   0.947290E+01  -0.118920E-06   0.171613E-05  -0.118920E-06   0.125869E-08
  1867   0.257467E+03  -0.940510E+00   0.177632E-05  -0.940510E+00   0.953407E+01  -0.121374E-06   0.177632E-05  -0.121374E-06   0.125683E-08
  1868   0.256240E+03  -0.101756E+01   0.183768E-05  -0.101756E+01   0.959458E+01  -0.123877E-06   0.183768E-05  -0.123877E-06   0.125499E-08
  1869   0.255027E+03  -0.109907E+01   0.190010E-05  -0.109907E+01   0.965445E+01  -0.126423E-06   0.190010E-05  -0.126423E-06   0.125314E-08
  1870   0.253820E+03  -0.118528E+01   0.196348E-05  -0.118528E+01   0.971442E+01  -0.129007E-06   0.196348E-05  -0.129007E-06   0.125130E-08
  1871   0.252619E+03  -0.127581E+01   0.202771E-05  -0.127581E+01   0.977447E+01  -0.131624E-06   0.202771E-05  -0.131624E-06   0.124946E-08
  1872   0.251439E+03  -0.137090E+01   0.209267E-05  -0.137090E+01   0.983314E+01  -0.134271E-06   0.209267E-05  -0.134271E-06   0.124762E-08
  1873   0.250266E+03  -0.147025E+01   0.215827E-05  -0.147025E+01   0.989190E+01  -0.136941E-06   0.215827E-05  -0.136941E-06   0.124579E-08
  1874   0.249106E+03  -0.157396E+01   0.222438E-05  -0.157396E+01   0.994927E+01  -0.139630E-06   0.222438E-05  -0.139630E-06   0.124396E-08
  1875   0.247960E+03  -0.168187E+01   0.229091E-05  -0.168187E+01   0.100067E+02  -0.142332E-06   0.229091E-05  -0.142332E-06   0.124213E-08
  1876   0.246820E+03  -0.179385E+01   0.235775E-05  -0.179385E+01   0.100635E+02  -0.145044E-06   0.235775E-05  -0.145044E-06   0.124030E-08
  1877   0.245694E+03  -0.190997E+01   0.242477E-05  -0.190997E+01   0.101197E+02  -0.147760E-06   0.242477E-05  -0.147760E-06   0.123848E-08
  1878   0.244574E+03  -0.203010E+01   0.249189E-05  -0.203010E+01   0.101745E+02  -0.150474E-06   0.249189E-05  -0.150474E-06   0.123666E-08
  1879   0.243476E+03  -0.215403E+01   0.255898E-05  -0.215403E+01   0.102286E+02  -0.153184E-06   0.255898E-05  -0.153184E-06   0.123484E-08
  1880   0.242391E+03  -0.228197E+01   0.262594E-05  -0.228197E+01   0.102820E+02  -0.155882E-06   0.262594E-05  -0.155882E-06   0.123303E-08
  1881   0.241321E+03  -0.241357E+01   0.269267E-05  -0.241357E+01   0.103349E+02  -0.158565E-06   0.269267E-05  -0.158565E-06   0.123122E-08
  1882   0.240256E+03  -0.254883E+01   0.275905E-05  -0.254883E+01   0.103878E+02  -0.161227E-06   0.275905E-05  -0.161227E-06   0.122941E-08
  1883   0.239213E+03  -0.268776E+01   0.282497E-05  -0.268776E+01   0.104385E+02  -0.163864E-06   0.282497E-05  -0.163864E-06   0.122760E-08
  1884   0.238184E+03  -0.283022E+01   0.289032E-05  -0.283022E+01   0.104901E+02  -0.166471E-06   0.289032E-05  -0.166471E-06   0.122580E-08
  1885   0.237169E+03  -0.297622E+01   0.295500E-05  -0.297622E+01   0.105396E+02  -0.169042E-06   0.295500E-05  -0.169042E-06   0.122400E-08
  1886   0.236160E+03  -0.312547E+01   0.301890E-05  -0.312547E+01   0.105891E+02  -0.171573E-06   0.301890E-05  -0.171573E-06   0.122220E-08
  1887   0.235165E+03  -0.327819E+01   0.308191E-05  -0.327819E+01   0.106373E+02  -0.174059E-06   0.308191E-05  -0.174059E-06   0.122041E-08
  1888   0.234198E+03  -0.343402E+01   0.314393E-05  -0.343402E+01   0.106841E+02  -0.176495E-06   0.314393E-05  -0.176495E-06   0.121862E-08
  1889   0.233231E+03  -0.359305E+01   0.320483E-05  -0.359305E+01   0.107302E+02  -0.178877E-06   0.320483E-05  -0.178877E-06   0.121683E-08
  1890   0.232286E+03  -0.375521E+01   0.326452E-05  -0.375521E+01   0.107756E+02  -0.181198E-06   0.326452E-05  -0.181198E-06   0.121504E-08
  1891   0.231361E+03  -0.392020E+01   0.332288E-05  -0.392020E+01   0.108204E+02  -0.183455E-06   0.332288E-05  -0.183455E-06   0.121326E-08
  1892   0.230443E+03  -0.408826E+01   0.337981E-05  -0.408826E+01   0.108638E+02  -0.185642E-06   0.337981E-05  -0.185642E-06   0.121148E-08
  1893   0.229540E+03  -0.425894E+01   0.343519E-05  -0.425894E+01   0.109066E+02  -0.187755E-06   0.343519E-05  -0.187755E-06   0.120970E-08
  1894   0.228657E+03  -0.443227E+01   0.348893E-05  -0.443227E+01   0.109479E+02  -0.189788E-06   0.348893E-05  -0.189788E-06   0.120793E-08
  1895   0.227782E+03  -0.460830E+01   0.354090E-05  -0.460830E+01   0.109886E+02  -0.191737E-06   0.354090E-05  -0.191737E-06   0.120616E-08
  1896   0.226927E+03  -0.478692E+01   0.359101E-05  -0.478692E+01   0.110287E+02  -0.193596E-06   0.359101E-05  -0.193596E-06   0.120439E-08
  1897   0.226095E+03  -0.496797E+01   0.363914E-05  -0.496797E+01   0.110666E+02  -0.195362E-06   0.363914E-05  -0.195362E-06   0.120262E-08
  1898   0.225268E+03  -0.515153E+01   0.368519E-05  -0.515153E+01   0.111038E+02  -0.197028E-06   0.368519E-05  -0.197028E-06   0.120086E-08
  1899   0.224464E+03  -0.533725E+01   0.372904E-05  -0.533725E+01   0.111404E+02  -0.198590E-06   0.372904E-05  -0.198590E-06   0.119910E-08
  1900   0.223666E+03  -0.552527E+01   0.377059E-05  -0.552527E+01   0.111749E+02  -0.200044E-06   0.377059E-05  -0.200044E-06   0.119734E-08
  1901   0.222890E+03  -0.571553E+01   0.380975E-05  -0.571553E+01   0.112087E+02  -0.201384E-06   0.380975E-05  -0.201384E-06   0.119558E-08
  1902   0.222135E+03  -0.590774E+01   0.384647E-05  -0.590774E+01   0.112411E+02  -0.202610E-06   0.384647E-05  -0.202610E-06   0.119383E-08
  1903   0.221387E+03  -0.610159E+01   0.388074E-05  -0.610159E+01   0.112720E+02  -0.203722E-06   0.388074E-05  -0.203722E-06   0.119208E-08
  1904   0.220675E+03  -0.629680E+01   0.391253E-05  -0.629680E+01   0.113031E+02  -0.204719E-06   0.391253E-05  -0.204719E-06   0.119033E-08
  1905   0.219948E+03  -0.649454E+01   0.394182E-05  -0.649454E+01   0.113320E+02  -0.205600E-06   0.394182E-05  -0.205600E-06   0.118859E-08
  1906   0.219250E+03  -0.669409E+01   0.396860E-05  -0.669409E+01   0.113595E+02  -0.206366E-06   0.396860E-05  -0.206366E-06   0.118684E-08
  1907   0.218574E+03  -0.689394E+01   0.399283E-05  -0.689394E+01   0.113871E+02  -0.207016E-06   0.399283E-05  -0.207016E-06   0.118510E-08
  1908   0.217912E+03  -0.709635E+01   0.401450E-05  -0.709635E+01   0.114126E+02  -0.207550E-06   0.401450E-05  -0.207550E-06   0.118337E-08
  1909   0.217258E+03  -0.729906E+01   0.403359E-05  -0.729906E+01   0.114366E+02  -0.207967E-06   0.403359E-05  -0.207967E-06   0.118163E-08
  1910   0.216625E+03  -0.750358E+01   0.405007E-05  -0.750358E+01   0.114607E+02  -0.208267E-06   0.405007E-05  -0.208267E-06   0.117990E-08
  1911   0.216013E+03  -0.770990E+01   0.406392E-05  -0.770990E+01   0.114826E+02  -0.208450E-06   0.406392E-05  -0.208450E-06   0.117817E-08
  1912   0.215417E+03  -0.791580E+01   0.407513E-05  -0.791580E+01   0.115031E+02  -0.208515E-06   0.407513E-05  -0.208515E-06   0.117645E-08
  1913   0.214842E+03  -0.812276E+01   0.408366E-05  -0.812276E+01   0.115222E+02  -0.208462E-06   0.408366E-05  -0.208462E-06   0.117472E-08
  1914   0.214274E+03  -0.833079E+01   0.408950E-05  -0.833079E+01   0.115399E+02  -0.208290E-06   0.408950E-05  -0.208290E-06   0.117300E-08
  1915   0.213728E+03  -0.853987E+01   0.409263E-05  -0.853987E+01   0.115569E+02  -0.208000E-06   0.409263E-05  -0.208000E-06   0.117129E-08
  1916   0.213190E+03  -0.874928E+01   0.409302E-05  -0.874928E+01   0.115724E+02  -0.207591E-06   0.409302E-05  -0.207591E-06   0.116957E-08
  1917   0.212681E+03  -0.895976E+01   0.409066E-05  -0.895976E+01   0.115858E+02  -0.207062E-06   0.409066E-05  -0.207062E-06   0.116786E-08
  1918   0.212179E+03  -0.917055E+01   0.408551E-05  -0.917055E+01   0.115993E+02  -0.206414E-06   0.408551E-05  -0.206414E-06   0.116615E-08
  1919   0.211699E+03  -0.938168E+01   0.407757E-05  -0.938168E+01   0.116106E+02  -0.205645E-06   0.407757E-05  -0.205645E-06   0.116444E-08
  1920   0.211234E+03  -0.959312E+01   0.406680E-05  -0.959312E+01   0.116204E+02  -0.204756E-06   0.406680E-05  -0.204756E-06   0.116274E-08
  1921   0.210776E+03  -0.980415E+01   0.405319E-05  -0.980415E+01   0.116295E+02  -0.203746E-06   0.405319E-05  -0.203746E-06   0.116103E-08
  1922   0.210348E+03  -0.100155E+02   0.403671E-05  -0.100155E+02   0.116365E+02  -0.202614E-06   0.403671E-05  -0.202614E-06   0.115933E-08
  1923   0.209927E+03  -0.102265E+02   0.401734E-05  -0.102265E+02   0.116428E+02  -0.201362E-06   0.401734E-05  -0.201362E-06   0.115764E-08
  1924   0.209513E+03  -0.104377E+02   0.399507E-05  -0.104377E+02   0.116476E+02  -0.199987E-06   0.399507E-05  -0.199987E-06   0.115594E-08
  1925   0.209137E+03  -0.106493E+02   0.396986E-05  -0.106493E+02   0.116503E+02  -0.198490E-06   0.396986E-05  -0.198490E-06   0.115425E-08
  1926   0.208760E+03  -0.108598E+02   0.394170E-05  -0.108598E+02   0.116530E+02  -0.196870E-06   0.394170E-05  -0.196870E-06   0.115256E-08
  1927   0.208392E+03  -0.110713E+02   0.391057E-05  -0.110713E+02   0.116542E+02  -0.195127E-06   0.391057E-05  -0.195127E-06   0.115087E-08
  1928   0.208060E+03  -0.112794E+02   0.387645E-05  -0.112794E+02   0.116540E+02  -0.193261E-06   0.387645E-05  -0.193261E-06   0.114919E-08
  1929   0.207728E+03  -0.114894E+02   0.383930E-05  -0.114894E+02   0.116524E+02  -0.191272E-06   0.383930E-05  -0.191272E-06   0.114751E-08
  1930   0.207419E+03  -0.116975E+02   0.379912E-05  -0.116975E+02   0.116493E+02  -0.189158E-06   0.379912E-05  -0.189158E-06   0.114583E-08
  1931   0.207133E+03  -0.119051E+02   0.375587E-05  -0.119051E+02   0.116440E+02  -0.186920E-06   0.375587E-05  -0.186920E-06   0.114415E-08
  1932   0.206854E+03  -0.121116E+02   0.370955E-05  -0.121116E+02   0.116387E+02  -0.184557E-06   0.370955E-05  -0.184557E-06   0.114248E-08
  1933   0.206590E+03  -0.123177E+02   0.366012E-05  -0.123177E+02   0.116313E+02  -0.182069E-06   0.366012E-05  -0.182069E-06   0.114081E-08
  1934   0.206341E+03  -0.125227E+02   0.360756E-05  -0.125227E+02   0.116231E+02  -0.179456E-06   0.360756E-05  -0.179456E-06   0.113914E-08
  1935   0.206107E+03  -0.127265E+02   0.355186E-05  -0.127265E+02   0.116127E+02  -0.176717E-06   0.355186E-05  -0.176717E-06   0.113747E-08
  1936   0.205889E+03  -0.129291E+02   0.349298E-05  -0.129291E+02   0.116024E+02  -0.173851E-06   0.349298E-05  -0.173851E-06   0.113581E-08
  1937   0.205678E+03  -0.131299E+02   0.343092E-05  -0.131299E+02   0.115883E+02  -0.170860E-06   0.343092E-05  -0.170860E-06   0.113415E-08
  1938   0.205490E+03  -0.133295E+02   0.336565E-05  -0.133295E+02   0.115751E+02  -0.167741E-06   0.336565E-05  -0.167741E-06   0.113249E-08
  1939   0.205317E+03  -0.135280E+02   0.329714E-05  -0.135280E+02   0.115596E+02  -0.164495E-06   0.329714E-05  -0.164495E-06   0.113083E-08
  1940   0.205152E+03  -0.137253E+02   0.322537E-05  -0.137253E+02   0.115434E+02  -0.161122E-06   0.322537E-05  -0.161122E-06   0.112918E-08
  1941   0.205010E+03  -0.139201E+02   0.315033E-05  -0.139201E+02   0.115257E+02  -0.157620E-06   0.315033E-05  -0.157620E-06   0.112753E-08
  1942   0.204868E+03  -0.141136E+02   0.307199E-05  -0.141136E+02   0.115065E+02  -0.153991E-06   0.307199E-05  -0.153991E-06   0.112588E-08
  1943   0.204749E+03  -0.143060E+02   0.299033E-05  -0.143060E+02   0.114867E+02  -0.150233E-06   0.299033E-05  -0.150233E-06   0.112424E-08
  1944   0.204646E+03  -0.144959E+02   0.290532E-05  -0.144959E+02   0.114638E+02  -0.146345E-06   0.290532E-05  -0.146345E-06   0.112259E-08
  1945   0.204543E+03  -0.146830E+02   0.281695E-05  -0.146830E+02   0.114417E+02  -0.142329E-06   0.281695E-05  -0.142329E-06   0.112095E-08
  1946   0.204463E+03  -0.148698E+02   0.272520E-05  -0.148698E+02   0.114174E+02  -0.138183E-06   0.272520E-05  -0.138183E-06   0.111931E-08
  1947   0.204384E+03  -0.150532E+02   0.263004E-05  -0.150532E+02   0.113924E+02  -0.133907E-06   0.263004E-05  -0.133907E-06   0.111768E-08
  1948   0.204335E+03  -0.152355E+02   0.253145E-05  -0.152355E+02   0.113658E+02  -0.129500E-06   0.253145E-05  -0.129500E-06   0.111604E-08
  1949   0.204287E+03  -0.154144E+02   0.242941E-05  -0.154144E+02   0.113371E+02  -0.124963E-06   0.242941E-05  -0.124963E-06   0.111441E-08
  1950   0.204254E+03  -0.155922E+02   0.232390E-05  -0.155922E+02   0.113083E+02  -0.120294E-06   0.232390E-05  -0.120294E-06   0.111279E-08
  1951   0.204237E+03  -0.157667E+02   0.221493E-05  -0.157667E+02   0.112788E+02  -0.115496E-06   0.221493E-05  -0.115496E-06   0.111116E-08
  1952   0.204228E+03  -0.159392E+02   0.210268E-05  -0.159392E+02   0.112463E+02  -0.110576E-06   0.210268E-05  -0.110576E-06   0.110954E-08
  1953   0.204235E+03  -0.161091E+02   0.198734E-05  -0.161091E+02   0.112138E+02  -0.105544E-06   0.198734E-05  -0.105544E-06   0.110792E-08
  1954   0.204250E+03  -0.162764E+02   0.186914E-05  -0.162764E+02   0.111799E+02  -0.100408E-06   0.186914E-05  -0.100408E-06   0.110630E-08
  1955   0.204274E+03  -0.164418E+02   0.174827E-05  -0.164418E+02   0.111451E+02  -0.951791E-07   0.174827E-05  -0.951791E-07   0.110468E-08
  1956   0.204305E+03  -0.166037E+02   0.162494E-05  -0.166037E+02   0.111089E+02  -0.898662E-07   0.162494E-05  -0.898662E-07   0.110307E-08
  1957   0.204382E+03  -0.167631E+02   0.149937E-05  -0.167631E+02   0.110712E+02  -0.844787E-07   0.149937E-05  -0.844787E-07   0.110146E-08
  1958   0.204415E+03  -0.169197E+02   0.137175E-05  -0.169197E+02   0.110327E+02  -0.790263E-07   0.137175E-05  -0.790263E-07   0.109985E-08
  1959   0.204486E+03  -0.170738E+02   0.124229E-05  -0.170738E+02   0.109927E+02  -0.735183E-07   0.124229E-05  -0.735183E-07   0.109824E-08
  1960   0.204559E+03  -0.172251E+02   0.111121E-05  -0.172251E+02   0.109527E+02  -0.679643E-07   0.111121E-05  -0.679643E-07   0.109664E-08
  1961   0.204646E+03  -0.173730E+02   0.978704E-06  -0.173730E+02   0.109113E+02  -0.623738E-07   0.978704E-06  -0.623738E-07   0.109504E-08
  1962   0.204742E+03  -0.175175E+02   0.844988E-06  -0.175175E+02   0.108690E+02  -0.567562E-07   0.844988E-06  -0.567562E-07   0.109344E-08
  1963   0.204847E+03  -0.176586E+02   0.710265E-06  -0.176586E+02   0.108252E+02  -0.511211E-07   0.710265E-06  -0.511211E-07   0.109184E-08
  1964   0.204959E+03  -0.177970E+02   0.574743E-06  -0.177970E+02   0.107807E+02  -0.454779E-07   0.574743E-06  -0.454779E-07   0.109025E-08
  1965   0.205088E+03  -0.179319E+02   0.438630E-06  -0.179319E+02   0.107347E+02  -0.398361E-07   0.438630E-06  -0.398361E-07   0.108865E-08
  1966   0.205217E+03  -0.180641E+02   0.302133E-06  -0.180641E+02   0.106872E+02  -0.342053E-07   0.302133E-06  -0.342053E-07   0.108706E-08
  1967   0.205362E+03  -0.181929E+02   0.165459E-06  -0.181929E+02   0.106396E+02  -0.285948E-07   0.165459E-06  -0.285948E-07   0.108548E-08
  1968   0.205500E+03  -0.183182E+02   0.288160E-07  -0.183182E+02   0.105905E+02  -0.230142E-07   0.288160E-07  -0.230142E-07   0.108389E-08
  1969   0.205662E+03  -0.184401E+02  -0.107589E-06  -0.184401E+02   0.105407E+02  -0.174730E-07  -0.107589E-06  -0.174730E-07   0.108231E-08
  1970   0.205817E+03  -0.185584E+02  -0.243550E-06  -0.185584E+02   0.104915E+02  -0.119807E-07  -0.243550E-06  -0.119807E-07   0.108073E-08
  1971   0.205988E+03  -0.186734E+02  -0.378857E-06  -0.186734E+02   0.104401E+02  -0.654675E-08  -0.378857E-06  -0.654675E-08   0.107915E-08
  1972   0.206160E+03  -0.187840E+02  -0.513305E-06  -0.187840E+02   0.103872E+02  -0.118064E-08  -0.513305E-06  -0.118064E-08   0.107758E-08
  1973   0.206341E+03  -0.188920E+02  -0.646686E-06  -0.188920E+02   0.103350E+02   0.410813E-08  -0.646686E-06   0.410813E-08   0.107601E-08
  1974   0.206537E+03  -0.189964E+02  -0.778792E-06  -0.189964E+02   0.102805E+02   0.931008E-08  -0.778792E-06   0.931008E-08   0.107444E-08
  1975   0.206727E+03  -0.190974E+02  -0.909417E-06  -0.190974E+02   0.102260E+02   0.144157E-07  -0.909417E-06   0.144157E-07   0.107287E-08
  1976   0.206925E+03  -0.191941E+02  -0.103835E-05  -0.191941E+02   0.101700E+02   0.194155E-07  -0.103835E-05   0.194155E-07   0.107130E-08
  1977   0.207131E+03  -0.192873E+02  -0.116539E-05  -0.192873E+02   0.101139E+02   0.243000E-07  -0.116539E-05   0.243000E-07   0.106974E-08
  1978   0.207339E+03  -0.193762E+02  -0.129033E-05  -0.193762E+02   0.100571E+02   0.290598E-07  -0.129033E-05   0.290598E-07   0.106818E-08
  1979   0.207555E+03  -0.194616E+02  -0.141295E-05  -0.194616E+02   0.999943E+01   0.336852E-07  -0.141295E-05   0.336852E-07   0.106662E-08
  1980   0.207779E+03  -0.195435E+02  -0.153306E-05  -0.195435E+02   0.994100E+01   0.381669E-07  -0.153306E-05   0.381669E-07   0.106506E-08
  1981   0.207997E+03  -0.196211E+02  -0.165044E-05  -0.196211E+02   0.988178E+01   0.424954E-07  -0.165044E-05   0.424954E-07   0.106351E-08
  1982   0.208224E+03  -0.196952E+02  -0.176488E-05  -0.196952E+02   0.982177E+01   0.466611E-07  -0.176488E-05   0.466611E-07   0.106196E-08
  1983   0.208459E+03  -0.197657E+02  -0.187619E-05  -0.197657E+02   0.976097E+01   0.506545E-07  -0.187619E-05   0.506545E-07   0.106041E-08
  1984   0.208695E+03  -0.198320E+02  -0.198415E-05  -0.198320E+02   0.970012E+01   0.544663E-07  -0.198415E-05   0.544663E-07   0.105886E-08
  1985   0.208939E+03  -0.198946E+02  -0.208855E-05  -0.198946E+02   0.963772E+01   0.580868E-07  -0.208855E-05   0.580868E-07   0.105732E-08
  1986   0.209177E+03  -0.199530E+02  -0.218920E-05  -0.199530E+02   0.957528E+01   0.615066E-07  -0.218920E-05   0.615066E-07   0.105578E-08
  1987   0.209416E+03  -0.200078E+02  -0.228587E-05  -0.200078E+02   0.951278E+01   0.647162E-07  -0.228587E-05   0.647162E-07   0.105424E-08
  1988   0.209664E+03  -0.200583E+02  -0.237836E-05  -0.200583E+02   0.944948E+01   0.677062E-07  -0.237836E-05   0.677062E-07   0.105270E-08
  1989   0.209913E+03  -0.201038E+02  -0.246647E-05  -0.201038E+02   0.938612E+01   0.704670E-07  -0.246647E-05   0.704670E-07   0.105116E-08
  1990   0.210170E+03  -0.201471E+02  -0.254999E-05  -0.201471E+02   0.932196E+01   0.729891E-07  -0.254999E-05   0.729891E-07   0.104963E-08
  1991   0.210414E+03  -0.201854E+02  -0.262872E-05  -0.201854E+02   0.925625E+01   0.752630E-07  -0.262872E-05   0.752630E-07   0.104810E-08
  1992   0.210658E+03  -0.202200E+02  -0.270243E-05  -0.202200E+02   0.919123E+01   0.772794E-07  -0.270243E-05   0.772794E-07   0.104657E-08
  1993   0.210911E+03  -0.202504E+02  -0.277093E-05  -0.202504E+02   0.912614E+01   0.790286E-07  -0.277093E-05   0.790286E-07   0.104504E-08
  1994   0.211166E+03  -0.202771E+02  -0.283401E-05  -0.202771E+02   0.905949E+01   0.805012E-07  -0.283401E-05   0.805012E-07   0.104352E-08
  1995   0.211429E+03  -0.203002E+02  -0.289146E-05  -0.203002E+02   0.899278E+01   0.816876E-07  -0.289146E-05   0.816876E-07   0.104200E-08
  1996   0.211678E+03  -0.203189E+02  -0.294308E-05  -0.203189E+02   0.892526E+01   0.825785E-07  -0.294308E-05   0.825785E-07   0.104048E-08
