#    L    TT             EE             BB             TE          
   785   0.231298E+04   0.180755E+02   0.745415E-01  -0.105824E+03
   786   0.231790E+04   0.178467E+02   0.746473E-01  -0.104678E+03
   787   0.232261E+04   0.176213E+02   0.747530E-01  -0.103520E+03
   788   0.232719E+04   0.173978E+02   0.748585E-01  -0.102341E+03
   789   0.233164E+04   0.171761E+02   0.749637E-01  -0.101142E+03
   790   0.233602E+04   0.169600E+02   0.750687E-01  -0.999071E+02
   791   0.234021E+04   0.167457E+02   0.751733E-01  -0.986449E+02
   792   0.234426E+04   0.165355E+02   0.752777E-01  -0.973696E+02
   793   0.234811E+04   0.163294E+02   0.753817E-01  -0.960590E+02
   794   0.235175E+04   0.161265E+02   0.754853E-01  -0.947351E+02
   795   0.235526E+04   0.159262E+02   0.755886E-01  -0.933833E+02
   796   0.235879E+04   0.157306E+02   0.756914E-01  -0.920181E+02
   797   0.236196E+04   0.155376E+02   0.757937E-01  -0.906248E+02
   798   0.236501E+04   0.153492E+02   0.758956E-01  -0.892181E+02
   799   0.236792E+04   0.151649E+02   0.759970E-01  -0.877906E+02
   800   0.237071E+04   0.149837E+02   0.760978E-01  -0.863421E+02
   801   0.237329E+04   0.148073E+02   0.761981E-01  -0.848801E+02
   802   0.237559E+04   0.146348E+02   0.762978E-01  -0.833822E+02
   803   0.237791E+04   0.144655E+02   0.763970E-01  -0.818854E+02
   804   0.237995E+04   0.143016E+02   0.764954E-01  -0.803601E+02
   805   0.238194E+04   0.141417E+02   0.765933E-01  -0.788210E+02
   806   0.238365E+04   0.139857E+02   0.766904E-01  -0.772681E+02
   807   0.238516E+04   0.138351E+02   0.767869E-01  -0.757013E+02
   808   0.238646E+04   0.136891E+02   0.768826E-01  -0.741131E+02
   809   0.238771E+04   0.135478E+02   0.769776E-01  -0.725184E+02
   810   0.238868E+04   0.134112E+02   0.770718E-01  -0.709022E+02
   811   0.238945E+04   0.132792E+02   0.771653E-01  -0.692726E+02
   812   0.239008E+04   0.131533E+02   0.772579E-01  -0.676340E+02
   813   0.239051E+04   0.130306E+02   0.773497E-01  -0.659856E+02
   814   0.239089E+04   0.129140E+02   0.774407E-01  -0.643252E+02
   815   0.239099E+04   0.128020E+02   0.775308E-01  -0.626548E+02
   816   0.239081E+04   0.126954E+02   0.776200E-01  -0.609745E+02
   817   0.239050E+04   0.125934E+02   0.777083E-01  -0.592849E+02
   818   0.239014E+04   0.124975E+02   0.777956E-01  -0.575867E+02
   819   0.238949E+04   0.124062E+02   0.778821E-01  -0.558805E+02
   820   0.238872E+04   0.123203E+02   0.779675E-01  -0.541664E+02
   821   0.238767E+04   0.122389E+02   0.780520E-01  -0.524471E+02
   822   0.238649E+04   0.121645E+02   0.781355E-01  -0.507212E+02
   823   0.238511E+04   0.120946E+02   0.782180E-01  -0.489894E+02
   824   0.238344E+04   0.120307E+02   0.782994E-01  -0.472522E+02
   825   0.238172E+04   0.119715E+02   0.783798E-01  -0.455120E+02
   826   0.237972E+04   0.119191E+02   0.784592E-01  -0.437677E+02
   827   0.237752E+04   0.118713E+02   0.785374E-01  -0.420217E+02
   828   0.237526E+04   0.118295E+02   0.786146E-01  -0.402731E+02
   829   0.237272E+04   0.117938E+02   0.786907E-01  -0.385233E+02
   830   0.237006E+04   0.117634E+02   0.787656E-01  -0.367745E+02
   831   0.236718E+04   0.117384E+02   0.788394E-01  -0.350251E+02
   832   0.236410E+04   0.117186E+02   0.789121E-01  -0.332765E+02
   833   0.236089E+04   0.117050E+02   0.789836E-01  -0.315294E+02
   834   0.235740E+04   0.116966E+02   0.790539E-01  -0.297838E+02
   835   0.235386E+04   0.116950E+02   0.791231E-01  -0.280410E+02
   836   0.234996E+04   0.116980E+02   0.791910E-01  -0.263010E+02
   837   0.234600E+04   0.117070E+02   0.792577E-01  -0.245652E+02
   838   0.234184E+04   0.117221E+02   0.793232E-01  -0.228335E+02
   839   0.233739E+04   0.117425E+02   0.793875E-01  -0.211058E+02
   840   0.233289E+04   0.117697E+02   0.794505E-01  -0.193843E+02
   841   0.232819E+04   0.118015E+02   0.795122E-01  -0.176704E+02
   842   0.232327E+04   0.118385E+02   0.795727E-01  -0.159611E+02
   843   0.231823E+04   0.118816E+02   0.796319E-01  -0.142622E+02
   844   0.231290E+04   0.119308E+02   0.796897E-01  -0.125699E+02
   845   0.230751E+04   0.119845E+02   0.797463E-01  -0.108872E+02
   846   0.230200E+04   0.120457E+02   0.798016E-01  -0.921445E+01
   847   0.229634E+04   0.121108E+02   0.798555E-01  -0.755132E+01
   848   0.229049E+04   0.121819E+02   0.799081E-01  -0.589964E+01
   849   0.228435E+04   0.122583E+02   0.799593E-01  -0.425875E+01
   850   0.227822E+04   0.123408E+02   0.800092E-01  -0.262965E+01
   851   0.227181E+04   0.124286E+02   0.800578E-01  -0.101290E+01
   852   0.226527E+04   0.125224E+02   0.801049E-01   0.591178E+00
   853   0.225859E+04   0.126208E+02   0.801507E-01   0.218187E+01
   854   0.225171E+04   0.127253E+02   0.801951E-01   0.375781E+01
   855   0.224462E+04   0.128351E+02   0.802381E-01   0.532000E+01
   856   0.223754E+04   0.129487E+02   0.802797E-01   0.686664E+01
   857   0.223017E+04   0.130685E+02   0.803198E-01   0.839702E+01
   858   0.222267E+04   0.131951E+02   0.803586E-01   0.991118E+01
   859   0.221504E+04   0.133240E+02   0.803960E-01   0.114099E+02
   860   0.220734E+04   0.134591E+02   0.804319E-01   0.128903E+02
   861   0.219943E+04   0.135996E+02   0.804664E-01   0.143523E+02
   862   0.219139E+04   0.137447E+02   0.804995E-01   0.157968E+02
   863   0.218321E+04   0.138952E+02   0.805311E-01   0.172216E+02
   864   0.217489E+04   0.140495E+02   0.805613E-01   0.186275E+02
   865   0.216629E+04   0.142093E+02   0.805901E-01   0.200122E+02
   866   0.215792E+04   0.143738E+02   0.806175E-01   0.213766E+02
   867   0.214918E+04   0.145437E+02   0.806434E-01   0.227199E+02
   868   0.214039E+04   0.147176E+02   0.806678E-01   0.240422E+02
   869   0.213146E+04   0.148961E+02   0.806909E-01   0.253428E+02
   870   0.212238E+04   0.150786E+02   0.807125E-01   0.266210E+02
   871   0.211324E+04   0.152658E+02   0.807327E-01   0.278760E+02
   872   0.210397E+04   0.154578E+02   0.807514E-01   0.291087E+02
   873   0.209455E+04   0.156537E+02   0.807687E-01   0.303177E+02
   874   0.208506E+04   0.158544E+02   0.807846E-01   0.315021E+02
   875   0.207544E+04   0.160576E+02   0.807991E-01   0.326636E+02
   876   0.206568E+04   0.162663E+02   0.808122E-01   0.338006E+02
   877   0.205599E+04   0.164783E+02   0.808239E-01   0.349117E+02
   878   0.204602E+04   0.166936E+02   0.808342E-01   0.359978E+02
   879   0.203605E+04   0.169138E+02   0.808431E-01   0.370588E+02
   880   0.202601E+04   0.171372E+02   0.808507E-01   0.380940E+02
   881   0.201583E+04   0.173632E+02   0.808569E-01   0.391020E+02
   882   0.200559E+04   0.175934E+02   0.808617E-01   0.400836E+02
   883   0.199534E+04   0.178276E+02   0.808652E-01   0.410372E+02
   884   0.198488E+04   0.180637E+02   0.808673E-01   0.419652E+02
   885   0.197435E+04   0.183039E+02   0.808681E-01   0.428646E+02
   886   0.196382E+04   0.185476E+02   0.808676E-01   0.437362E+02
   887   0.195315E+04   0.187931E+02   0.808659E-01   0.445801E+02
   888   0.194255E+04   0.190428E+02   0.808628E-01   0.453954E+02
   889   0.193166E+04   0.192938E+02   0.808584E-01   0.461822E+02
   890   0.192085E+04   0.195489E+02   0.808529E-01   0.469391E+02
   891   0.191004E+04   0.198060E+02   0.808460E-01   0.476684E+02
   892   0.189915E+04   0.200650E+02   0.808380E-01   0.483692E+02
   893   0.188812E+04   0.203276E+02   0.808287E-01   0.490402E+02
   894   0.187716E+04   0.205914E+02   0.808182E-01   0.496814E+02
   895   0.186606E+04   0.208573E+02   0.808066E-01   0.502950E+02
   896   0.185495E+04   0.211259E+02   0.807938E-01   0.508780E+02
   897   0.184377E+04   0.213966E+02   0.807798E-01   0.514321E+02
   898   0.183266E+04   0.216687E+02   0.807648E-01   0.519564E+02
   899   0.182147E+04   0.219428E+02   0.807486E-01   0.524502E+02
   900   0.181021E+04   0.222182E+02   0.807313E-01   0.529150E+02
   901   0.179902E+04   0.224951E+02   0.807130E-01   0.533495E+02
   902   0.178776E+04   0.227733E+02   0.806936E-01   0.537542E+02
   903   0.177634E+04   0.230529E+02   0.806731E-01   0.541284E+02
   904   0.176514E+04   0.233332E+02   0.806517E-01   0.544723E+02
   905   0.175379E+04   0.236157E+02   0.806292E-01   0.547856E+02
   906   0.174243E+04   0.238981E+02   0.806058E-01   0.550684E+02
   907   0.173115E+04   0.241812E+02   0.805814E-01   0.553208E+02
   908   0.171993E+04   0.244650E+02   0.805561E-01   0.555434E+02
   909   0.170864E+04   0.247496E+02   0.805298E-01   0.557347E+02
   910   0.169726E+04   0.250356E+02   0.805027E-01   0.558969E+02
   911   0.168596E+04   0.253202E+02   0.804746E-01   0.560278E+02
   912   0.167465E+04   0.256063E+02   0.804457E-01   0.561289E+02
   913   0.166311E+04   0.258917E+02   0.804160E-01   0.561994E+02
   914   0.165193E+04   0.261771E+02   0.803854E-01   0.562408E+02
   915   0.164060E+04   0.264626E+02   0.803541E-01   0.562522E+02
   916   0.162941E+04   0.267475E+02   0.803219E-01   0.562330E+02
   917   0.161815E+04   0.270332E+02   0.802890E-01   0.561853E+02
   918   0.160702E+04   0.273175E+02   0.802553E-01   0.561069E+02
   919   0.159588E+04   0.276012E+02   0.802209E-01   0.559992E+02
   920   0.158474E+04   0.278843E+02   0.801858E-01   0.558616E+02
   921   0.157373E+04   0.281668E+02   0.801500E-01   0.556945E+02
   922   0.156265E+04   0.284480E+02   0.801136E-01   0.554989E+02
   923   0.155163E+04   0.287278E+02   0.800765E-01   0.552747E+02
   924   0.154067E+04   0.290072E+02   0.800388E-01   0.550211E+02
   925   0.152985E+04   0.292845E+02   0.800005E-01   0.547387E+02
   926   0.151895E+04   0.295613E+02   0.799616E-01   0.544292E+02
   927   0.150819E+04   0.298361E+02   0.799221E-01   0.540908E+02
   928   0.149749E+04   0.301097E+02   0.798822E-01   0.537244E+02
   929   0.148678E+04   0.303813E+02   0.798417E-01   0.533314E+02
   930   0.147621E+04   0.306502E+02   0.798007E-01   0.529103E+02
   931   0.146563E+04   0.309187E+02   0.797592E-01   0.524625E+02
   932   0.145519E+04   0.311838E+02   0.797172E-01   0.519880E+02
   933   0.144481E+04   0.314470E+02   0.796749E-01   0.514874E+02
   934   0.143449E+04   0.317090E+02   0.796321E-01   0.509615E+02
   935   0.142423E+04   0.319677E+02   0.795890E-01   0.504081E+02
   936   0.141411E+04   0.322238E+02   0.795454E-01   0.498299E+02
   937   0.140397E+04   0.324781E+02   0.795016E-01   0.492264E+02
   938   0.139397E+04   0.327297E+02   0.794574E-01   0.485980E+02
   939   0.138411E+04   0.329774E+02   0.794129E-01   0.479449E+02
   940   0.137423E+04   0.332232E+02   0.793682E-01   0.472676E+02
   941   0.136449E+04   0.334658E+02   0.793232E-01   0.465662E+02
   942   0.135481E+04   0.337051E+02   0.792779E-01   0.458414E+02
   943   0.134534E+04   0.339411E+02   0.792325E-01   0.450937E+02
   944   0.133592E+04   0.341740E+02   0.791869E-01   0.443225E+02
   945   0.132657E+04   0.344029E+02   0.791411E-01   0.435291E+02
   946   0.131735E+04   0.346293E+02   0.790952E-01   0.427136E+02
   947   0.130818E+04   0.348518E+02   0.790492E-01   0.418773E+02
   948   0.129901E+04   0.350719E+02   0.790031E-01   0.410194E+02
   949   0.129011E+04   0.352866E+02   0.789569E-01   0.401414E+02
   950   0.128127E+04   0.354981E+02   0.789107E-01   0.392425E+02
   951   0.127257E+04   0.357066E+02   0.788645E-01   0.383240E+02
   952   0.126399E+04   0.359111E+02   0.788182E-01   0.373867E+02
   953   0.125548E+04   0.361103E+02   0.787721E-01   0.364299E+02
   954   0.124709E+04   0.363065E+02   0.787259E-01   0.354548E+02
   955   0.123877E+04   0.364980E+02   0.786799E-01   0.344615E+02
   956   0.123057E+04   0.366857E+02   0.786339E-01   0.334498E+02
   957   0.122258E+04   0.368681E+02   0.785881E-01   0.324221E+02
   958   0.121458E+04   0.370460E+02   0.785424E-01   0.313766E+02
   959   0.120685E+04   0.372207E+02   0.784969E-01   0.303149E+02
   960   0.119919E+04   0.373902E+02   0.784516E-01   0.292391E+02
   961   0.119157E+04   0.375551E+02   0.784066E-01   0.281470E+02
   962   0.118417E+04   0.377156E+02   0.783617E-01   0.270406E+02
   963   0.117690E+04   0.378714E+02   0.783171E-01   0.259199E+02
   964   0.116975E+04   0.380221E+02   0.782729E-01   0.247863E+02
   965   0.116267E+04   0.381682E+02   0.782289E-01   0.236391E+02
   966   0.115579E+04   0.383098E+02   0.781852E-01   0.224796E+02
   967   0.114896E+04   0.384469E+02   0.781419E-01   0.213078E+02
   968   0.114227E+04   0.385772E+02   0.780990E-01   0.201244E+02
   969   0.113578E+04   0.387031E+02   0.780564E-01   0.189307E+02
   970   0.112943E+04   0.388245E+02   0.780143E-01   0.177253E+02
   971   0.112313E+04   0.389407E+02   0.779726E-01   0.165102E+02
   972   0.111696E+04   0.390509E+02   0.779313E-01   0.152862E+02
   973   0.111092E+04   0.391559E+02   0.778905E-01   0.140524E+02
   974   0.110509E+04   0.392565E+02   0.778502E-01   0.128095E+02
   975   0.109939E+04   0.393518E+02   0.778104E-01   0.115597E+02
   976   0.109382E+04   0.394405E+02   0.777712E-01   0.103022E+02
   977   0.108838E+04   0.395247E+02   0.777324E-01   0.903824E+01
   978   0.108300E+04   0.396037E+02   0.776942E-01   0.776776E+01
   979   0.107789E+04   0.396775E+02   0.776566E-01   0.649199E+01
   980   0.107285E+04   0.397454E+02   0.776196E-01   0.521069E+01
   981   0.106793E+04   0.398066E+02   0.775831E-01   0.392454E+01
   982   0.106315E+04   0.398642E+02   0.775473E-01   0.263449E+01
   983   0.105857E+04   0.399158E+02   0.775121E-01   0.134058E+01
   984   0.105405E+04   0.399601E+02   0.774776E-01   0.434645E-01
   985   0.104973E+04   0.400006E+02   0.774437E-01  -0.125648E+01
   986   0.104547E+04   0.400353E+02   0.774104E-01  -0.255832E+01
   987   0.104135E+04   0.400640E+02   0.773779E-01  -0.386221E+01
   988   0.103742E+04   0.400883E+02   0.773460E-01  -0.516702E+01
   989   0.103363E+04   0.401060E+02   0.773148E-01  -0.647152E+01
   990   0.102998E+04   0.401215E+02   0.772844E-01  -0.777718E+01
   991   0.102645E+04   0.401282E+02   0.772546E-01  -0.908207E+01
   992   0.102305E+04   0.401296E+02   0.772256E-01  -0.103863E+02
   993   0.101972E+04   0.401252E+02   0.771973E-01  -0.116891E+02
   994   0.101659E+04   0.401164E+02   0.771698E-01  -0.129893E+02
   995   0.101366E+04   0.401017E+02   0.771430E-01  -0.142874E+02
   996   0.101080E+04   0.400796E+02   0.771170E-01  -0.155823E+02
   997   0.100806E+04   0.400545E+02   0.770917E-01  -0.168746E+02
   998   0.100546E+04   0.400229E+02   0.770672E-01  -0.181615E+02
   999   0.100299E+04   0.399861E+02   0.770435E-01  -0.194445E+02
  1000   0.100066E+04   0.399441E+02   0.770206E-01  -0.207231E+02
  1001   0.998453E+03   0.398962E+02   0.769985E-01  -0.219950E+02
  1002   0.996309E+03   0.398425E+02   0.769771E-01  -0.232610E+02
  1003   0.994373E+03   0.397843E+02   0.769566E-01  -0.245212E+02
  1004   0.992570E+03   0.397202E+02   0.769369E-01  -0.257742E+02
  1005   0.990975E+03   0.396509E+02   0.769179E-01  -0.270184E+02
  1006   0.989440E+03   0.395757E+02   0.768998E-01  -0.282555E+02
  1007   0.987965E+03   0.394953E+02   0.768825E-01  -0.294841E+02
  1008   0.986401E+03   0.394098E+02   0.768661E-01  -0.307033E+02
  1009   0.985195E+03   0.393190E+02   0.768504E-01  -0.319133E+02
  1010   0.984123E+03   0.392237E+02   0.768356E-01  -0.331134E+02
  1011   0.983112E+03   0.391240E+02   0.768216E-01  -0.343028E+02
  1012   0.982236E+03   0.390182E+02   0.768084E-01  -0.354832E+02
  1013   0.981496E+03   0.389088E+02   0.767961E-01  -0.366508E+02
  1014   0.980891E+03   0.387933E+02   0.767846E-01  -0.378079E+02
  1015   0.980274E+03   0.386741E+02   0.767739E-01  -0.389524E+02
  1016   0.979867E+03   0.385489E+02   0.767640E-01  -0.400850E+02
  1017   0.979597E+03   0.384199E+02   0.767550E-01  -0.412050E+02
  1018   0.979388E+03   0.382848E+02   0.767468E-01  -0.423117E+02
  1019   0.979243E+03   0.381467E+02   0.767395E-01  -0.434053E+02
  1020   0.979309E+03   0.380019E+02   0.767330E-01  -0.444849E+02
  1021   0.979438E+03   0.378531E+02   0.767273E-01  -0.455506E+02
  1022   0.979631E+03   0.377006E+02   0.767225E-01  -0.466018E+02
  1023   0.979961E+03   0.375427E+02   0.767184E-01  -0.476355E+02
  1024   0.980356E+03   0.373802E+02   0.767152E-01  -0.486554E+02
  1025   0.980815E+03   0.372146E+02   0.767129E-01  -0.496565E+02
  1026   0.981635E+03   0.370437E+02   0.767113E-01  -0.506431E+02
  1027   0.982298E+03   0.368703E+02   0.767106E-01  -0.516132E+02
  1028   0.983025E+03   0.366923E+02   0.767107E-01  -0.525652E+02
  1029   0.983892E+03   0.365096E+02   0.767116E-01  -0.535015E+02
  1030   0.984825E+03   0.363237E+02   0.767133E-01  -0.544198E+02
  1031   0.985676E+03   0.361339E+02   0.767158E-01  -0.553187E+02
  1032   0.986815E+03   0.359386E+02   0.767191E-01  -0.562034E+02
  1033   0.987947E+03   0.357409E+02   0.767232E-01  -0.570689E+02
  1034   0.989295E+03   0.355407E+02   0.767281E-01  -0.579150E+02
  1035   0.990635E+03   0.353357E+02   0.767338E-01  -0.587434E+02
  1036   0.992043E+03   0.351268E+02   0.767403E-01  -0.595533E+02
  1037   0.993519E+03   0.349153E+02   0.767475E-01  -0.603441E+02
  1038   0.995137E+03   0.347013E+02   0.767555E-01  -0.611157E+02
  1039   0.996824E+03   0.344832E+02   0.767642E-01  -0.618645E+02
  1040   0.998431E+03   0.342618E+02   0.767737E-01  -0.625956E+02
  1041   0.100026E+04   0.340385E+02   0.767839E-01  -0.633040E+02
  1042   0.100208E+04   0.338112E+02   0.767948E-01  -0.639942E+02
  1043   0.100397E+04   0.335812E+02   0.768065E-01  -0.646616E+02
  1044   0.100600E+04   0.333478E+02   0.768188E-01  -0.653101E+02
  1045   0.100796E+04   0.331141E+02   0.768319E-01  -0.659397E+02
  1046   0.101006E+04   0.328762E+02   0.768456E-01  -0.665429E+02
  1047   0.101223E+04   0.326356E+02   0.768600E-01  -0.671346E+02
  1048   0.101433E+04   0.323930E+02   0.768751E-01  -0.677001E+02
  1049   0.101657E+04   0.321485E+02   0.768908E-01  -0.682394E+02
  1050   0.101881E+04   0.319012E+02   0.769072E-01  -0.687598E+02
  1051   0.102113E+04   0.316520E+02   0.769241E-01  -0.692614E+02
  1052   0.102352E+04   0.314007E+02   0.769417E-01  -0.697368E+02
  1053   0.102583E+04   0.311474E+02   0.769599E-01  -0.701934E+02
  1054   0.102821E+04   0.308928E+02   0.769786E-01  -0.706313E+02
  1055   0.103060E+04   0.306368E+02   0.769979E-01  -0.710429E+02
  1056   0.103306E+04   0.303788E+02   0.770178E-01  -0.714357E+02
  1057   0.103559E+04   0.301195E+02   0.770381E-01  -0.718023E+02
  1058   0.103827E+04   0.298595E+02   0.770590E-01  -0.721500E+02
  1059   0.104088E+04   0.295974E+02   0.770804E-01  -0.724716E+02
  1060   0.104349E+04   0.293339E+02   0.771023E-01  -0.727742E+02
  1061   0.104610E+04   0.290705E+02   0.771246E-01  -0.730506E+02
  1062   0.104879E+04   0.288057E+02   0.771474E-01  -0.733082E+02
  1063   0.105133E+04   0.285402E+02   0.771706E-01  -0.735394E+02
  1064   0.105402E+04   0.282740E+02   0.771942E-01  -0.737592E+02
  1065   0.105671E+04   0.280063E+02   0.772182E-01  -0.739527E+02
  1066   0.105933E+04   0.277386E+02   0.772426E-01  -0.741198E+02
  1067   0.106210E+04   0.274709E+02   0.772673E-01  -0.742606E+02
  1068   0.106480E+04   0.272024E+02   0.772924E-01  -0.743824E+02
  1069   0.106751E+04   0.269346E+02   0.773177E-01  -0.744927E+02
  1070   0.107029E+04   0.266653E+02   0.773434E-01  -0.745766E+02
  1071   0.107293E+04   0.263974E+02   0.773694E-01  -0.746340E+02
  1072   0.107565E+04   0.261286E+02   0.773956E-01  -0.746650E+02
  1073   0.107844E+04   0.258605E+02   0.774220E-01  -0.746769E+02
  1074   0.108109E+04   0.255930E+02   0.774487E-01  -0.746697E+02
  1075   0.108382E+04   0.253246E+02   0.774756E-01  -0.746434E+02
  1076   0.108648E+04   0.250575E+02   0.775026E-01  -0.745906E+02
  1077   0.108923E+04   0.247910E+02   0.775298E-01  -0.745260E+02
  1078   0.109183E+04   0.245258E+02   0.775572E-01  -0.744200E+02
  1079   0.109443E+04   0.242604E+02   0.775847E-01  -0.743095E+02
  1080   0.109712E+04   0.239955E+02   0.776123E-01  -0.741799E+02
  1081   0.109966E+04   0.237334E+02   0.776399E-01  -0.740235E+02
  1082   0.110221E+04   0.234717E+02   0.776677E-01  -0.738478E+02
  1083   0.110477E+04   0.232105E+02   0.776955E-01  -0.736527E+02
  1084   0.110734E+04   0.229512E+02   0.777233E-01  -0.734382E+02
  1085   0.110984E+04   0.226932E+02   0.777511E-01  -0.731969E+02
  1086   0.111234E+04   0.224370E+02   0.777789E-01  -0.729510E+02
  1087   0.111479E+04   0.221827E+02   0.778067E-01  -0.726633E+02
  1088   0.111716E+04   0.219280E+02   0.778344E-01  -0.723708E+02
  1089   0.111955E+04   0.216767E+02   0.778621E-01  -0.720514E+02
  1090   0.112187E+04   0.214273E+02   0.778897E-01  -0.717272E+02
  1091   0.112420E+04   0.211789E+02   0.779172E-01  -0.713685E+02
  1092   0.112653E+04   0.209323E+02   0.779446E-01  -0.709975E+02
  1093   0.112873E+04   0.206890E+02   0.779718E-01  -0.706067E+02
  1094   0.113079E+04   0.204468E+02   0.779989E-01  -0.702035E+02
  1095   0.113301E+04   0.202085E+02   0.780258E-01  -0.697879E+02
  1096   0.113510E+04   0.199705E+02   0.780526E-01  -0.693449E+02
  1097   0.113712E+04   0.197357E+02   0.780791E-01  -0.688820E+02
  1098   0.113914E+04   0.195041E+02   0.781054E-01  -0.684065E+02
  1099   0.114111E+04   0.192749E+02   0.781314E-01  -0.679184E+02
  1100   0.114301E+04   0.190489E+02   0.781572E-01  -0.674102E+02
  1101   0.114486E+04   0.188246E+02   0.781827E-01  -0.668870E+02
  1102   0.114678E+04   0.186034E+02   0.782080E-01  -0.663466E+02
  1103   0.114850E+04   0.183854E+02   0.782329E-01  -0.657918E+02
  1104   0.115023E+04   0.181712E+02   0.782575E-01  -0.652212E+02
  1105   0.115182E+04   0.179593E+02   0.782818E-01  -0.646368E+02
  1106   0.115342E+04   0.177499E+02   0.783057E-01  -0.640373E+02
  1107   0.115496E+04   0.175443E+02   0.783292E-01  -0.634239E+02
  1108   0.115644E+04   0.173410E+02   0.783523E-01  -0.627975E+02
  1109   0.115779E+04   0.171393E+02   0.783751E-01  -0.621571E+02
  1110   0.115914E+04   0.169437E+02   0.783974E-01  -0.615043E+02
  1111   0.116036E+04   0.167511E+02   0.784193E-01  -0.608382E+02
  1112   0.116167E+04   0.165616E+02   0.784407E-01  -0.601610E+02
  1113   0.116277E+04   0.163766E+02   0.784617E-01  -0.594704E+02
  1114   0.116380E+04   0.161939E+02   0.784821E-01  -0.587693E+02
  1115   0.116485E+04   0.160157E+02   0.785021E-01  -0.580576E+02
  1116   0.116584E+04   0.158413E+02   0.785215E-01  -0.573347E+02
  1117   0.116669E+04   0.156707E+02   0.785405E-01  -0.566017E+02
  1118   0.116748E+04   0.155045E+02   0.785589E-01  -0.558573E+02
  1119   0.116828E+04   0.153413E+02   0.785767E-01  -0.551044E+02
  1120   0.116895E+04   0.151827E+02   0.785939E-01  -0.543421E+02
  1121   0.116956E+04   0.150277E+02   0.786106E-01  -0.535695E+02
  1122   0.117010E+04   0.148765E+02   0.786266E-01  -0.527898E+02
  1123   0.117051E+04   0.147305E+02   0.786420E-01  -0.520019E+02
  1124   0.117093E+04   0.145874E+02   0.786568E-01  -0.512058E+02
  1125   0.117122E+04   0.144488E+02   0.786709E-01  -0.504016E+02
  1126   0.117145E+04   0.143147E+02   0.786844E-01  -0.495913E+02
  1127   0.117162E+04   0.141842E+02   0.786972E-01  -0.487741E+02
  1128   0.117172E+04   0.140589E+02   0.787093E-01  -0.479515E+02
  1129   0.117177E+04   0.139380E+02   0.787207E-01  -0.471218E+02
  1130   0.117160E+04   0.138208E+02   0.787314E-01  -0.462873E+02
  1131   0.117152E+04   0.137081E+02   0.787413E-01  -0.454486E+02
  1132   0.117131E+04   0.135997E+02   0.787505E-01  -0.446042E+02
  1133   0.117096E+04   0.134965E+02   0.787589E-01  -0.437562E+02
  1134   0.117063E+04   0.133969E+02   0.787666E-01  -0.429038E+02
  1135   0.117016E+04   0.133018E+02   0.787735E-01  -0.420477E+02
  1136   0.116963E+04   0.132118E+02   0.787796E-01  -0.411900E+02
  1137   0.116903E+04   0.131254E+02   0.787848E-01  -0.403277E+02
  1138   0.116838E+04   0.130449E+02   0.787893E-01  -0.394645E+02
  1139   0.116767E+04   0.129673E+02   0.787929E-01  -0.385980E+02
  1140   0.116682E+04   0.128956E+02   0.787957E-01  -0.377311E+02
  1141   0.116591E+04   0.128268E+02   0.787976E-01  -0.368622E+02
  1142   0.116494E+04   0.127639E+02   0.787987E-01  -0.359929E+02
  1143   0.116390E+04   0.127045E+02   0.787989E-01  -0.351236E+02
  1144   0.116266E+04   0.126496E+02   0.787982E-01  -0.342545E+02
  1145   0.116150E+04   0.126005E+02   0.787967E-01  -0.333854E+02
  1146   0.116021E+04   0.125551E+02   0.787942E-01  -0.325169E+02
  1147   0.115886E+04   0.125147E+02   0.787908E-01  -0.316497E+02
  1148   0.115737E+04   0.124780E+02   0.787866E-01  -0.307839E+02
  1149   0.115589E+04   0.124464E+02   0.787814E-01  -0.299207E+02
  1150   0.115428E+04   0.124192E+02   0.787752E-01  -0.290593E+02
  1151   0.115268E+04   0.123963E+02   0.787682E-01  -0.282005E+02
  1152   0.115087E+04   0.123779E+02   0.787602E-01  -0.273449E+02
  1153   0.114914E+04   0.123645E+02   0.787513E-01  -0.264932E+02
  1154   0.114728E+04   0.123556E+02   0.787414E-01  -0.256438E+02
  1155   0.114536E+04   0.123510E+02   0.787306E-01  -0.247990E+02
  1156   0.114330E+04   0.123501E+02   0.787188E-01  -0.239595E+02
  1157   0.114118E+04   0.123535E+02   0.787061E-01  -0.231237E+02
  1158   0.113906E+04   0.123622E+02   0.786924E-01  -0.222937E+02
  1159   0.113689E+04   0.123745E+02   0.786778E-01  -0.214689E+02
  1160   0.113450E+04   0.123919E+02   0.786622E-01  -0.206513E+02
  1161   0.113220E+04   0.124131E+02   0.786456E-01  -0.198387E+02
  1162   0.112976E+04   0.124386E+02   0.786281E-01  -0.190333E+02
  1163   0.112726E+04   0.124686E+02   0.786096E-01  -0.182351E+02
  1164   0.112477E+04   0.125031E+02   0.785901E-01  -0.174439E+02
  1165   0.112213E+04   0.125413E+02   0.785697E-01  -0.166597E+02
  1166   0.111936E+04   0.125839E+02   0.785483E-01  -0.158840E+02
  1167   0.111668E+04   0.126303E+02   0.785260E-01  -0.151168E+02
  1168   0.111385E+04   0.126811E+02   0.785027E-01  -0.143571E+02
  1169   0.111104E+04   0.127357E+02   0.784785E-01  -0.136081E+02
  1170   0.110816E+04   0.127941E+02   0.784533E-01  -0.128665E+02
  1171   0.110514E+04   0.128569E+02   0.784271E-01  -0.121355E+02
