#    L    TT             EE             TE             PP             TP          
  1102   0.115797E+04   0.180514E+02  -0.716006E+02   0.197341E+06  -0.144101E-01
  1103   0.116015E+04   0.178072E+02  -0.709772E+02   0.196985E+06  -0.100339E+00
  1104   0.116233E+04   0.175671E+02  -0.703358E+02   0.196630E+06  -0.181976E+00
  1105   0.116437E+04   0.173296E+02  -0.696787E+02   0.196276E+06  -0.259354E+00
  1106   0.116641E+04   0.170949E+02  -0.690043E+02   0.195922E+06  -0.332505E+00
  1107   0.116838E+04   0.168643E+02  -0.683140E+02   0.195569E+06  -0.401462E+00
  1108   0.117028E+04   0.166363E+02  -0.676086E+02   0.195217E+06  -0.466256E+00
  1109   0.117204E+04   0.164103E+02  -0.668874E+02   0.194866E+06  -0.526921E+00
  1110   0.117381E+04   0.161907E+02  -0.661518E+02   0.194515E+06  -0.583489E+00
  1111   0.117543E+04   0.159746E+02  -0.654009E+02   0.194166E+06  -0.635992E+00
  1112   0.117713E+04   0.157618E+02  -0.646372E+02   0.193817E+06  -0.684462E+00
  1113   0.117861E+04   0.155540E+02  -0.638582E+02   0.193469E+06  -0.728932E+00
  1114   0.118002E+04   0.153489E+02  -0.630669E+02   0.193122E+06  -0.769435E+00
  1115   0.118143E+04   0.151486E+02  -0.622634E+02   0.192775E+06  -0.806003E+00
  1116   0.118278E+04   0.149526E+02  -0.614469E+02   0.192430E+06  -0.838667E+00
  1117   0.118398E+04   0.147607E+02  -0.606187E+02   0.192085E+06  -0.867462E+00
  1118   0.118511E+04   0.145738E+02  -0.597775E+02   0.191741E+06  -0.892418E+00
  1119   0.118624E+04   0.143903E+02  -0.589261E+02   0.191398E+06  -0.913569E+00
  1120   0.118723E+04   0.142117E+02  -0.580638E+02   0.191055E+06  -0.930946E+00
  1121   0.118815E+04   0.140373E+02  -0.571899E+02   0.190714E+06  -0.944583E+00
  1122   0.118900E+04   0.138672E+02  -0.563072E+02   0.190373E+06  -0.954512E+00
  1123   0.118971E+04   0.137026E+02  -0.554151E+02   0.190033E+06  -0.960764E+00
  1124   0.119041E+04   0.135416E+02  -0.545135E+02   0.189693E+06  -0.963373E+00
  1125   0.119098E+04   0.133855E+02  -0.536024E+02   0.189355E+06  -0.962371E+00
  1126   0.119147E+04   0.132343E+02  -0.526839E+02   0.189017E+06  -0.957791E+00
  1127   0.119189E+04   0.130873E+02  -0.517574E+02   0.188680E+06  -0.949664E+00
  1128   0.119224E+04   0.129460E+02  -0.508243E+02   0.188344E+06  -0.938023E+00
  1129   0.119252E+04   0.128097E+02  -0.498830E+02   0.188008E+06  -0.922900E+00
  1130   0.119257E+04   0.126775E+02  -0.489359E+02   0.187674E+06  -0.904329E+00
  1131   0.119271E+04   0.125503E+02  -0.479835E+02   0.187340E+06  -0.882341E+00
  1132   0.119270E+04   0.124281E+02  -0.470245E+02   0.187007E+06  -0.856969E+00
  1133   0.119254E+04   0.123116E+02  -0.460609E+02   0.186674E+06  -0.828244E+00
  1134   0.119239E+04   0.121993E+02  -0.450922E+02   0.186343E+06  -0.796201E+00
  1135   0.119209E+04   0.120919E+02  -0.441189E+02   0.186012E+06  -0.760870E+00
  1136   0.119172E+04   0.119902E+02  -0.431433E+02   0.185682E+06  -0.722285E+00
  1137   0.119128E+04   0.118928E+02  -0.421623E+02   0.185352E+06  -0.680478E+00
  1138   0.119076E+04   0.118018E+02  -0.411798E+02   0.185024E+06  -0.635480E+00
  1139   0.119018E+04   0.117143E+02  -0.401934E+02   0.184696E+06  -0.587326E+00
  1140   0.118945E+04   0.116332E+02  -0.392060E+02   0.184369E+06  -0.536046E+00
  1141   0.118864E+04   0.115557E+02  -0.382163E+02   0.184042E+06  -0.481674E+00
  1142   0.118776E+04   0.114846E+02  -0.372256E+02   0.183717E+06  -0.424242E+00
  1143   0.118681E+04   0.114177E+02  -0.362346E+02   0.183392E+06  -0.363782E+00
  1144   0.118564E+04   0.113558E+02  -0.352434E+02   0.183068E+06  -0.300327E+00
  1145   0.118455E+04   0.113004E+02  -0.342519E+02   0.182744E+06  -0.233908E+00
  1146   0.118331E+04   0.112492E+02  -0.332609E+02   0.182421E+06  -0.164560E+00
  1147   0.118199E+04   0.112037E+02  -0.322710E+02   0.182099E+06  -0.923126E-01
  1148   0.118053E+04   0.111625E+02  -0.312823E+02   0.181778E+06  -0.172001E-01
  1149   0.117907E+04   0.111270E+02  -0.302962E+02   0.181458E+06   0.607458E-01
  1150   0.117747E+04   0.110965E+02  -0.293119E+02   0.181138E+06   0.141492E+00
  1151   0.117586E+04   0.110710E+02  -0.283302E+02   0.180819E+06   0.225009E+00
  1152   0.117404E+04   0.110504E+02  -0.273518E+02   0.180501E+06   0.311269E+00
  1153   0.117228E+04   0.110357E+02  -0.263775E+02   0.180183E+06   0.400248E+00
  1154   0.117038E+04   0.110259E+02  -0.254057E+02   0.179866E+06   0.491921E+00
  1155   0.116841E+04   0.110211E+02  -0.244388E+02   0.179550E+06   0.586263E+00
  1156   0.116629E+04   0.110207E+02  -0.234774E+02   0.179234E+06   0.683249E+00
  1157   0.116410E+04   0.110252E+02  -0.225201E+02   0.178920E+06   0.782855E+00
  1158   0.116190E+04   0.110355E+02  -0.215691E+02   0.178606E+06   0.885055E+00
  1159   0.115964E+04   0.110502E+02  -0.206236E+02   0.178292E+06   0.989825E+00
  1160   0.115715E+04   0.110706E+02  -0.196860E+02   0.177980E+06   0.109714E+01
  1161   0.115473E+04   0.110953E+02  -0.187539E+02   0.177668E+06   0.120698E+01
  1162   0.115217E+04   0.111251E+02  -0.178297E+02   0.177357E+06   0.131931E+01
  1163   0.114953E+04   0.111599E+02  -0.169132E+02   0.177046E+06   0.143411E+01
  1164   0.114689E+04   0.111998E+02  -0.160046E+02   0.176736E+06   0.155135E+01
  1165   0.114411E+04   0.112440E+02  -0.151038E+02   0.176427E+06   0.167102E+01
  1166   0.114117E+04   0.112933E+02  -0.142123E+02   0.176119E+06   0.179309E+01
  1167   0.113831E+04   0.113470E+02  -0.133301E+02   0.175811E+06   0.191752E+01
  1168   0.113530E+04   0.114057E+02  -0.124565E+02   0.175504E+06   0.204430E+01
  1169   0.113229E+04   0.114688E+02  -0.115944E+02   0.175198E+06   0.217340E+01
  1170   0.112920E+04   0.115362E+02  -0.107409E+02   0.174892E+06   0.230480E+01
  1171   0.112597E+04   0.116088E+02  -0.989901E+01   0.174587E+06   0.243847E+01
  1172   0.112273E+04   0.116857E+02  -0.906789E+01   0.174283E+06   0.257439E+01
  1173   0.111942E+04   0.117670E+02  -0.824759E+01   0.173979E+06   0.271253E+01
  1174   0.111603E+04   0.118519E+02  -0.743922E+01   0.173676E+06   0.285287E+01
  1175   0.111257E+04   0.119413E+02  -0.664272E+01   0.173374E+06   0.299538E+01
  1176   0.110895E+04   0.120350E+02  -0.585883E+01   0.173072E+06   0.314004E+01
  1177   0.110541E+04   0.121338E+02  -0.508711E+01   0.172771E+06   0.328682E+01
  1178   0.110172E+04   0.122356E+02  -0.432824E+01   0.172471E+06   0.343570E+01
  1179   0.109811E+04   0.123433E+02  -0.358243E+01   0.172172E+06   0.358665E+01
  1180   0.109434E+04   0.124547E+02  -0.284999E+01   0.171873E+06   0.373965E+01
  1181   0.109057E+04   0.125689E+02  -0.213122E+01   0.171575E+06   0.389467E+01
  1182   0.108665E+04   0.126877E+02  -0.142643E+01   0.171277E+06   0.405169E+01
  1183   0.108273E+04   0.128101E+02  -0.735752E+00   0.170980E+06   0.421069E+01
  1184   0.107873E+04   0.129354E+02  -0.595996E-01   0.170684E+06   0.437163E+01
  1185   0.107473E+04   0.130660E+02   0.601947E+00   0.170388E+06   0.453450E+01
  1186   0.107065E+04   0.131995E+02   0.124845E+01   0.170093E+06   0.469927E+01
  1187   0.106657E+04   0.133367E+02   0.187977E+01   0.169799E+06   0.486591E+01
  1188   0.106241E+04   0.134769E+02   0.249554E+01   0.169506E+06   0.503441E+01
  1189   0.105818E+04   0.136209E+02   0.309582E+01   0.169213E+06   0.520472E+01
  1190   0.105394E+04   0.137678E+02   0.368018E+01   0.168920E+06   0.537684E+01
  1191   0.104963E+04   0.139185E+02   0.424867E+01   0.168629E+06   0.555073E+01
  1192   0.104531E+04   0.140721E+02   0.480086E+01   0.168338E+06   0.572638E+01
  1193   0.104092E+04   0.142288E+02   0.533673E+01   0.168047E+06   0.590375E+01
  1194   0.103652E+04   0.143885E+02   0.585621E+01   0.167758E+06   0.608281E+01
  1195   0.103212E+04   0.145512E+02   0.635899E+01   0.167469E+06   0.626356E+01
  1196   0.102757E+04   0.147176E+02   0.684464E+01   0.167180E+06   0.644596E+01
  1197   0.102309E+04   0.148857E+02   0.731344E+01   0.166892E+06   0.662998E+01
  1198   0.101853E+04   0.150567E+02   0.776397E+01   0.166605E+06   0.681560E+01
  1199   0.101396E+04   0.152300E+02   0.819847E+01   0.166319E+06   0.700280E+01
  1200   0.100932E+04   0.154064E+02   0.861536E+01   0.166033E+06   0.719155E+01
  1201   0.100475E+04   0.155844E+02   0.901390E+01   0.165748E+06   0.738180E+01
  1202   0.100003E+04   0.157662E+02   0.939556E+01   0.165463E+06   0.757333E+01
  1203   0.995372E+03   0.159495E+02   0.975882E+01   0.165179E+06   0.776592E+01
  1204   0.990640E+03   0.161351E+02   0.101044E+02   0.164896E+06   0.795934E+01
  1205   0.985905E+03   0.163216E+02   0.104316E+02   0.164613E+06   0.815334E+01
  1206   0.981165E+03   0.165112E+02   0.107410E+02   0.164331E+06   0.834770E+01
  1207   0.976495E+03   0.167024E+02   0.110312E+02   0.164049E+06   0.854217E+01
  1208   0.971747E+03   0.168959E+02   0.113044E+02   0.163768E+06   0.873652E+01
  1209   0.966920E+03   0.170902E+02   0.115591E+02   0.163488E+06   0.893053E+01
  1210   0.962164E+03   0.172862E+02   0.117944E+02   0.163208E+06   0.912394E+01
  1211   0.957330E+03   0.174845E+02   0.120112E+02   0.162929E+06   0.931654E+01
  1212   0.952565E+03   0.176836E+02   0.122102E+02   0.162651E+06   0.950807E+01
  1213   0.947723E+03   0.178837E+02   0.123913E+02   0.162373E+06   0.969832E+01
  1214   0.942950E+03   0.180860E+02   0.125530E+02   0.162096E+06   0.988704E+01
  1215   0.938173E+03   0.182886E+02   0.126960E+02   0.161819E+06   0.100740E+02
  1216   0.933392E+03   0.184927E+02   0.128203E+02   0.161543E+06   0.102590E+02
  1217   0.928459E+03   0.186978E+02   0.129267E+02   0.161268E+06   0.104417E+02
  1218   0.923669E+03   0.189044E+02   0.130136E+02   0.160993E+06   0.106219E+02
  1219   0.918802E+03   0.191105E+02   0.130833E+02   0.160719E+06   0.107995E+02
  1220   0.914004E+03   0.193175E+02   0.131334E+02   0.160445E+06   0.109741E+02
  1221   0.909202E+03   0.195246E+02   0.131655E+02   0.160172E+06   0.111456E+02
  1222   0.904396E+03   0.197334E+02   0.131780E+02   0.159900E+06   0.113136E+02
  1223   0.899585E+03   0.199423E+02   0.131739E+02   0.159628E+06   0.114781E+02
  1224   0.894770E+03   0.201499E+02   0.131494E+02   0.159357E+06   0.116386E+02
  1225   0.890026E+03   0.203592E+02   0.131068E+02   0.159086E+06   0.117950E+02
  1226   0.885277E+03   0.205679E+02   0.130468E+02   0.158816E+06   0.119471E+02
  1227   0.880598E+03   0.207768E+02   0.129679E+02   0.158547E+06   0.120946E+02
  1228   0.875840E+03   0.209859E+02   0.128715E+02   0.158278E+06   0.122373E+02
  1229   0.871152E+03   0.211944E+02   0.127561E+02   0.158009E+06   0.123749E+02
  1230   0.866312E+03   0.214024E+02   0.126239E+02   0.157742E+06   0.125073E+02
  1231   0.861615E+03   0.216106E+02   0.124735E+02   0.157475E+06   0.126341E+02
  1232   0.856914E+03   0.218174E+02   0.123063E+02   0.157208E+06   0.127552E+02
  1233   0.852358E+03   0.220253E+02   0.121199E+02   0.156942E+06   0.128703E+02
  1234   0.847722E+03   0.222311E+02   0.119175E+02   0.156677E+06   0.129791E+02
  1235   0.843380E+03   0.224371E+02   0.116975E+02   0.156412E+06   0.130815E+02
  1236   0.838884E+03   0.226411E+02   0.114605E+02   0.156148E+06   0.131772E+02
  1237   0.834384E+03   0.228445E+02   0.112059E+02   0.155884E+06   0.132660E+02
  1238   0.829953E+03   0.230475E+02   0.109343E+02   0.155621E+06   0.133476E+02
  1239   0.825519E+03   0.232484E+02   0.106458E+02   0.155358E+06   0.134218E+02
  1240   0.821079E+03   0.234489E+02   0.103417E+02   0.155096E+06   0.134884E+02
  1241   0.816784E+03   0.236473E+02   0.100207E+02   0.154835E+06   0.135471E+02
  1242   0.812410E+03   0.238460E+02   0.968480E+01   0.154574E+06   0.135978E+02
  1243   0.808106E+03   0.240412E+02   0.933090E+01   0.154314E+06   0.136400E+02
  1244   0.803871E+03   0.242366E+02   0.896274E+01   0.154054E+06   0.136737E+02
  1245   0.799706E+03   0.244301E+02   0.857866E+01   0.153795E+06   0.136986E+02
  1246   0.795537E+03   0.246208E+02   0.818036E+01   0.153536E+06   0.137145E+02
  1247   0.791363E+03   0.248103E+02   0.776624E+01   0.153278E+06   0.137211E+02
  1248   0.787258E+03   0.249978E+02   0.733696E+01   0.153020E+06   0.137181E+02
  1249   0.783224E+03   0.251849E+02   0.689337E+01   0.152763E+06   0.137054E+02
  1250   0.779259E+03   0.253685E+02   0.643532E+01   0.152507E+06   0.136828E+02
  1251   0.775289E+03   0.255494E+02   0.596293E+01   0.152251E+06   0.136500E+02
  1252   0.771463E+03   0.257299E+02   0.547640E+01   0.151996E+06   0.136074E+02
  1253   0.767559E+03   0.259069E+02   0.497638E+01   0.151741E+06   0.135555E+02
  1254   0.763724E+03   0.260811E+02   0.446294E+01   0.151487E+06   0.134947E+02
  1255   0.759959E+03   0.262542E+02   0.393619E+01   0.151233E+06   0.134255E+02
  1256   0.756339E+03   0.264238E+02   0.339675E+01   0.150980E+06   0.133481E+02
  1257   0.752714E+03   0.265915E+02   0.284463E+01   0.150727E+06   0.132632E+02
  1258   0.749086E+03   0.267556E+02   0.228023E+01   0.150475E+06   0.131711E+02
  1259   0.745527E+03   0.269178E+02   0.170381E+01   0.150223E+06   0.130723E+02
  1260   0.742039E+03   0.270766E+02   0.111572E+01   0.149972E+06   0.129672E+02
  1261   0.738621E+03   0.272334E+02   0.516155E+00   0.149722E+06   0.128563E+02
  1262   0.735273E+03   0.273874E+02  -0.943815E-01   0.149472E+06   0.127399E+02
  1263   0.731996E+03   0.275380E+02  -0.715909E+00   0.149222E+06   0.126186E+02
  1264   0.728716E+03   0.276859E+02  -0.134815E+01   0.148973E+06   0.124927E+02
  1265   0.725580E+03   0.278303E+02  -0.199060E+01   0.148725E+06   0.123626E+02
  1266   0.722441E+03   0.279719E+02  -0.264283E+01   0.148477E+06   0.122290E+02
  1267   0.719372E+03   0.281094E+02  -0.330486E+01   0.148230E+06   0.120920E+02
  1268   0.716382E+03   0.282456E+02  -0.397634E+01   0.147983E+06   0.119523E+02
  1269   0.713471E+03   0.283761E+02  -0.465646E+01   0.147736E+06   0.118102E+02
  1270   0.710600E+03   0.285039E+02  -0.534614E+01   0.147490E+06   0.116662E+02
  1271   0.707808E+03   0.286289E+02  -0.604376E+01   0.147245E+06   0.115207E+02
  1272   0.705065E+03   0.287505E+02  -0.674934E+01   0.147000E+06   0.113741E+02
  1273   0.702371E+03   0.288678E+02  -0.746289E+01   0.146756E+06   0.112269E+02
  1274   0.699756E+03   0.289809E+02  -0.818370E+01   0.146512E+06   0.110796E+02
  1275   0.697205E+03   0.290912E+02  -0.891103E+01   0.146269E+06   0.109324E+02
  1276   0.694710E+03   0.291981E+02  -0.964564E+01   0.146026E+06   0.107860E+02
  1277   0.692287E+03   0.293015E+02  -0.103861E+02   0.145784E+06   0.106407E+02
  1278   0.689928E+03   0.294006E+02  -0.111331E+02   0.145542E+06   0.104969E+02
  1279   0.687640E+03   0.294955E+02  -0.118852E+02   0.145301E+06   0.103552E+02
  1280   0.685425E+03   0.295877E+02  -0.126440E+02   0.145060E+06   0.102159E+02
  1281   0.683274E+03   0.296756E+02  -0.134064E+02   0.144820E+06   0.100794E+02
  1282   0.681195E+03   0.297592E+02  -0.141739E+02   0.144580E+06   0.994625E+01
  1283   0.679180E+03   0.298394E+02  -0.149459E+02   0.144341E+06   0.981684E+01
  1284   0.677237E+03   0.299153E+02  -0.157224E+02   0.144102E+06   0.969161E+01
  1285   0.675352E+03   0.299877E+02  -0.165019E+02   0.143864E+06   0.957099E+01
  1286   0.673539E+03   0.300552E+02  -0.172851E+02   0.143626E+06   0.945543E+01
  1287   0.671798E+03   0.301191E+02  -0.180706E+02   0.143389E+06   0.934535E+01
  1288   0.670129E+03   0.301787E+02  -0.188598E+02   0.143152E+06   0.924119E+01
  1289   0.668526E+03   0.302349E+02  -0.196499E+02   0.142916E+06   0.914339E+01
  1290   0.666988E+03   0.302860E+02  -0.204431E+02   0.142680E+06   0.905238E+01
  1291   0.665522E+03   0.303337E+02  -0.212379E+02   0.142445E+06   0.896861E+01
  1292   0.664121E+03   0.303756E+02  -0.220344E+02   0.142210E+06   0.889250E+01
  1293   0.662786E+03   0.304154E+02  -0.228324E+02   0.141976E+06   0.882450E+01
  1294   0.661530E+03   0.304503E+02  -0.236285E+02   0.141742E+06   0.876503E+01
  1295   0.660333E+03   0.304809E+02  -0.244269E+02   0.141508E+06   0.871454E+01
  1296   0.659202E+03   0.305079E+02  -0.252234E+02   0.141275E+06   0.867347E+01
  1297   0.658143E+03   0.305307E+02  -0.260208E+02   0.141043E+06   0.864224E+01
  1298   0.657150E+03   0.305492E+02  -0.268170E+02   0.140811E+06   0.862129E+01
  1299   0.656215E+03   0.305635E+02  -0.276127E+02   0.140579E+06   0.861107E+01
  1300   0.655361E+03   0.305727E+02  -0.284064E+02   0.140348E+06   0.861200E+01
  1301   0.654573E+03   0.305792E+02  -0.291983E+02   0.140118E+06   0.862437E+01
  1302   0.653844E+03   0.305806E+02  -0.299875E+02   0.139888E+06   0.864783E+01
  1303   0.653180E+03   0.305777E+02  -0.307754E+02   0.139658E+06   0.868190E+01
  1304   0.652583E+03   0.305713E+02  -0.315600E+02   0.139429E+06   0.872607E+01
  1305   0.652051E+03   0.305598E+02  -0.323426E+02   0.139200E+06   0.877985E+01
  1306   0.651572E+03   0.305456E+02  -0.331204E+02   0.138972E+06   0.884275E+01
  1307   0.651173E+03   0.305263E+02  -0.338939E+02   0.138744E+06   0.891426E+01
  1308   0.650834E+03   0.305026E+02  -0.346655E+02   0.138517E+06   0.899390E+01
  1309   0.650546E+03   0.304740E+02  -0.354307E+02   0.138290E+06   0.908115E+01
  1310   0.650332E+03   0.304424E+02  -0.361925E+02   0.138064E+06   0.917554E+01
  1311   0.650171E+03   0.304066E+02  -0.369486E+02   0.137838E+06   0.927657E+01
  1312   0.650098E+03   0.303672E+02  -0.376990E+02   0.137612E+06   0.938373E+01
  1313   0.650063E+03   0.303227E+02  -0.384446E+02   0.137387E+06   0.949653E+01
  1314   0.650094E+03   0.302746E+02  -0.391829E+02   0.137163E+06   0.961448E+01
  1315   0.650178E+03   0.302228E+02  -0.399156E+02   0.136939E+06   0.973707E+01
  1316   0.650329E+03   0.301660E+02  -0.406411E+02   0.136715E+06   0.986383E+01
  1317   0.650540E+03   0.301071E+02  -0.413602E+02   0.136492E+06   0.999424E+01
  1318   0.650796E+03   0.300424E+02  -0.420713E+02   0.136269E+06   0.101278E+02
  1319   0.651112E+03   0.299740E+02  -0.427760E+02   0.136047E+06   0.102640E+02
  1320   0.651481E+03   0.299019E+02  -0.434721E+02   0.135825E+06   0.104025E+02
  1321   0.651903E+03   0.298270E+02  -0.441610E+02   0.135603E+06   0.105425E+02
  1322   0.652385E+03   0.297463E+02  -0.448405E+02   0.135382E+06   0.106838E+02
  1323   0.652919E+03   0.296626E+02  -0.455113E+02   0.135162E+06   0.108258E+02
  1324   0.653507E+03   0.295753E+02  -0.461742E+02   0.134942E+06   0.109679E+02
  1325   0.654141E+03   0.294843E+02  -0.468269E+02   0.134722E+06   0.111097E+02
  1326   0.654835E+03   0.293897E+02  -0.474709E+02   0.134503E+06   0.112507E+02
  1327   0.655560E+03   0.292922E+02  -0.481055E+02   0.134284E+06   0.113904E+02
  1328   0.656354E+03   0.291910E+02  -0.487285E+02   0.134066E+06   0.115284E+02
  1329   0.657186E+03   0.290854E+02  -0.493427E+02   0.133848E+06   0.116640E+02
  1330   0.658064E+03   0.289761E+02  -0.499461E+02   0.133630E+06   0.117968E+02
  1331   0.658996E+03   0.288638E+02  -0.505385E+02   0.133413E+06   0.119264E+02
  1332   0.659959E+03   0.287479E+02  -0.511207E+02   0.133196E+06   0.120522E+02
  1333   0.660976E+03   0.286283E+02  -0.516905E+02   0.132980E+06   0.121737E+02
  1334   0.662032E+03   0.285065E+02  -0.522502E+02   0.132764E+06   0.122904E+02
  1335   0.663128E+03   0.283803E+02  -0.527981E+02   0.132549E+06   0.124018E+02
  1336   0.664270E+03   0.282518E+02  -0.533329E+02   0.132334E+06   0.125075E+02
  1337   0.665451E+03   0.281189E+02  -0.538568E+02   0.132120E+06   0.126070E+02
  1338   0.666664E+03   0.279837E+02  -0.543682E+02   0.131905E+06   0.126996E+02
  1339   0.667925E+03   0.278449E+02  -0.548679E+02   0.131692E+06   0.127851E+02
  1340   0.669217E+03   0.277037E+02  -0.553560E+02   0.131479E+06   0.128628E+02
  1341   0.670542E+03   0.275604E+02  -0.558301E+02   0.131266E+06   0.129322E+02
  1342   0.671899E+03   0.274133E+02  -0.562918E+02   0.131053E+06   0.129929E+02
  1343   0.673296E+03   0.272632E+02  -0.567403E+02   0.130841E+06   0.130443E+02
  1344   0.674725E+03   0.271101E+02  -0.571756E+02   0.130630E+06   0.130861E+02
  1345   0.676172E+03   0.269555E+02  -0.575970E+02   0.130418E+06   0.131176E+02
  1346   0.677660E+03   0.267972E+02  -0.580066E+02   0.130208E+06   0.131383E+02
  1347   0.679180E+03   0.266366E+02  -0.584016E+02   0.129997E+06   0.131479E+02
  1348   0.680718E+03   0.264736E+02  -0.587826E+02   0.129787E+06   0.131458E+02
  1349   0.682296E+03   0.263070E+02  -0.591497E+02   0.129578E+06   0.131314E+02
  1350   0.683885E+03   0.261395E+02  -0.595029E+02   0.129369E+06   0.131043E+02
  1351   0.685508E+03   0.259690E+02  -0.598421E+02   0.129160E+06   0.130643E+02
  1352   0.687141E+03   0.257962E+02  -0.601666E+02   0.128952E+06   0.130119E+02
  1353   0.688807E+03   0.256226E+02  -0.604771E+02   0.128744E+06   0.129481E+02
  1354   0.690484E+03   0.254459E+02  -0.607736E+02   0.128536E+06   0.128737E+02
  1355   0.692195E+03   0.252669E+02  -0.610553E+02   0.128329E+06   0.127895E+02
  1356   0.693924E+03   0.250871E+02  -0.613237E+02   0.128122E+06   0.126966E+02
  1357   0.695663E+03   0.249043E+02  -0.615758E+02   0.127916E+06   0.125957E+02
  1358   0.697406E+03   0.247199E+02  -0.618117E+02   0.127710E+06   0.124878E+02
  1359   0.699168E+03   0.245339E+02  -0.620349E+02   0.127505E+06   0.123736E+02
  1360   0.700926E+03   0.243478E+02  -0.622417E+02   0.127299E+06   0.122541E+02
  1361   0.702717E+03   0.241579E+02  -0.624345E+02   0.127095E+06   0.121302E+02
  1362   0.704497E+03   0.239672E+02  -0.626108E+02   0.126890E+06   0.120027E+02
  1363   0.706295E+03   0.237748E+02  -0.627745E+02   0.126686E+06   0.118725E+02
  1364   0.708074E+03   0.235817E+02  -0.629210E+02   0.126483E+06   0.117405E+02
  1365   0.709947E+03   0.233869E+02  -0.630518E+02   0.126280E+06   0.116075E+02
  1366   0.711748E+03   0.231905E+02  -0.631691E+02   0.126077E+06   0.114745E+02
  1367   0.713553E+03   0.229926E+02  -0.632707E+02   0.125874E+06   0.113423E+02
  1368   0.715437E+03   0.227952E+02  -0.633565E+02   0.125672E+06   0.112117E+02
  1369   0.717249E+03   0.225955E+02  -0.634266E+02   0.125471E+06   0.110837E+02
  1370   0.719066E+03   0.223957E+02  -0.634823E+02   0.125270E+06   0.109591E+02
  1371   0.720886E+03   0.221950E+02  -0.635223E+02   0.125069E+06   0.108389E+02
  1372   0.722710E+03   0.219934E+02  -0.635472E+02   0.124868E+06   0.107238E+02
  1373   0.724537E+03   0.217917E+02  -0.635569E+02   0.124668E+06   0.106148E+02
  1374   0.726368E+03   0.215892E+02  -0.635508E+02   0.124468E+06   0.105127E+02
  1375   0.728203E+03   0.213857E+02  -0.635304E+02   0.124269E+06   0.104184E+02
  1376   0.730042E+03   0.211821E+02  -0.634940E+02   0.124070E+06   0.103328E+02
  1377   0.731885E+03   0.209791E+02  -0.634432E+02   0.123872E+06   0.102567E+02
  1378   0.733731E+03   0.207737E+02  -0.633771E+02   0.123673E+06   0.101911E+02
  1379   0.735507E+03   0.205704E+02  -0.632959E+02   0.123476E+06   0.101368E+02
  1380   0.737287E+03   0.203647E+02  -0.632002E+02   0.123278E+06   0.100947E+02
  1381   0.739071E+03   0.201603E+02  -0.630885E+02   0.123081E+06   0.100656E+02
  1382   0.740710E+03   0.199558E+02  -0.629615E+02   0.122884E+06   0.100505E+02
  1383   0.742502E+03   0.197511E+02  -0.628208E+02   0.122688E+06   0.100502E+02
  1384   0.744148E+03   0.195469E+02  -0.626647E+02   0.122492E+06   0.100656E+02
  1385   0.745799E+03   0.193426E+02  -0.624940E+02   0.122296E+06   0.100975E+02
  1386   0.747454E+03   0.191389E+02  -0.623088E+02   0.122101E+06   0.101469E+02
  1387   0.749038E+03   0.189357E+02  -0.621089E+02   0.121906E+06   0.102146E+02
  1388   0.750775E+03   0.187324E+02  -0.618951E+02   0.121712E+06   0.103015E+02
  1389   0.752368E+03   0.185296E+02  -0.616660E+02   0.121518E+06   0.104084E+02
  1390   0.753890E+03   0.183280E+02  -0.614244E+02   0.121324E+06   0.105363E+02
  1391   0.755490E+03   0.181271E+02  -0.611681E+02   0.121130E+06   0.106860E+02
  1392   0.757020E+03   0.179267E+02  -0.608978E+02   0.120937E+06   0.108584E+02
  1393   0.758554E+03   0.177276E+02  -0.606136E+02   0.120745E+06   0.110543E+02
  1394   0.760018E+03   0.175290E+02  -0.603168E+02   0.120552E+06   0.112747E+02
  1395   0.761486E+03   0.173309E+02  -0.600053E+02   0.120360E+06   0.115204E+02
  1396   0.762958E+03   0.171349E+02  -0.596819E+02   0.120169E+06   0.117923E+02
  1397   0.764360E+03   0.169394E+02  -0.593445E+02   0.119977E+06   0.120912E+02
  1398   0.765692E+03   0.167445E+02  -0.589938E+02   0.119787E+06   0.124182E+02
  1399   0.767027E+03   0.165523E+02  -0.586304E+02   0.119596E+06   0.127739E+02
  1400   0.768367E+03   0.163606E+02  -0.582544E+02   0.119406E+06   0.131593E+02
  1401   0.769637E+03   0.161694E+02  -0.578658E+02   0.119216E+06   0.135750E+02
  1402   0.770911E+03   0.159810E+02  -0.574652E+02   0.119026E+06   0.140203E+02
  1403   0.772115E+03   0.157938E+02  -0.570520E+02   0.118837E+06   0.144944E+02
  1404   0.773248E+03   0.156087E+02  -0.566268E+02   0.118648E+06   0.149963E+02
  1405   0.774460E+03   0.154240E+02  -0.561897E+02   0.118460E+06   0.155252E+02
  1406   0.775527E+03   0.152422E+02  -0.557420E+02   0.118272E+06   0.160800E+02
  1407   0.776523E+03   0.150615E+02  -0.552824E+02   0.118084E+06   0.166600E+02
  1408   0.777672E+03   0.148822E+02  -0.548115E+02   0.117897E+06   0.172641E+02
  1409   0.778602E+03   0.147056E+02  -0.543292E+02   0.117710E+06   0.178916E+02
  1410   0.779610E+03   0.145303E+02  -0.538372E+02   0.117523E+06   0.185414E+02
  1411   0.780547E+03   0.143570E+02  -0.533338E+02   0.117336E+06   0.192126E+02
  1412   0.781413E+03   0.141865E+02  -0.528199E+02   0.117150E+06   0.199044E+02
